postcode,lon,lat
M30 7WH,-2.381308,53.472111
M30 7WJ,-2.368993,53.478208
M30 7WL,-2.384131,53.472714
M30 7WN,-2.336873,53.482483
M30 7WP,-2.336873,53.482483
M30 7WQ,-2.336873,53.482483
M30 7WR,-2.336873,53.482483
M30 7WS,-2.336873,53.482483
M30 7WT,-2.368993,53.478208
M30 7WU,-2.368993,53.478208
M30 7WW,-2.336873,53.482483
M30 7WX,-2.368993,53.478208
M30 7WY,-2.336873,53.482483
M30 7WZ,-2.381308,53.472111
M30 7XA,-2.336873,53.482483
M30 7XB,-2.336873,53.482483
M30 7XG,-2.369136,53.480851
M30 7XX,-2.336873,53.482483
M30 7XY,-2.336873,53.482483
M30 7XZ,-2.336873,53.482483
M30 8AA,-2.357941,53.489891
M30 8AB,-2.368081,53.487757
M30 8AD,-2.358619,53.484478
M30 8AE,-2.356072,53.48987
M30 8AF,-2.356909,53.490874
M30 8AG,-2.362125,53.490948
M30 8AH,-2.360171,53.489866
M30 8AJ,-2.355519,53.490384
M30 8AL,-2.365968,53.48922
M30 8AN,-2.357683,53.491519
M30 8AP,-2.356233,53.493122
M30 8AQ,-2.361848,53.490329
M30 8AR,-2.356978,53.491862
M30 8AS,-2.356535,53.489392
M30 8AT,-2.357382,53.489668
M30 8AU,-2.356332,53.490318
M30 8AW,-2.360581,53.490153
M30 8AX,-2.363193,53.490756
M30 8AY,-2.36127,53.491418
M30 8AZ,-2.364218,53.490753
M30 8BA,-2.360001,53.489319
M30 8BB,-2.363292,53.489965
M30 8BD,-2.361512,53.491597
M30 8BE,-2.364431,53.490995
M30 8BF,-2.362393,53.490606
M30 8BG,-2.359694,53.490389
M30 8BH,-2.366116,53.490576
M30 8BJ,-2.365497,53.490426
M30 8BL,-2.367382,53.488856
M30 8BN,-2.370713,53.488935
M30 8BP,-2.367449,53.487858
M30 8BQ,-2.35825,53.490834
M30 8BR,-2.368883,53.488096
M30 8BS,-2.359782,53.492131
M30 8BT,-2.360161,53.488644
M30 8BU,-2.364126,53.48874
M30 8BW,-2.36809,53.488836
M30 8BX,-2.36392,53.491086
M30 8BY,-2.368548,53.48966
M30 8BZ,-2.361383,53.490492
M30 8DA,-2.362922,53.492465
M30 8DB,-2.36324,53.492706
M30 8DD,-2.365358,53.491828
M30 8DE,-2.36726,53.492119
M30 8DF,-2.366847,53.491491
M30 8DG,-2.36599,53.493489
M30 8DH,-2.368096,53.49128
M30 8DJ,-2.368468,53.490677
M30 8DL,-2.369569,53.490826
M30 8DN,-2.369388,53.492526
M30 8DP,-2.367325,53.492775
M30 8DQ,-2.369931,53.492488
M30 8DR,-2.371741,53.49268
M30 8DS,-2.370868,53.492809
M30 8DT,-2.370549,53.492531
M30 8DU,-2.369777,53.493873
M30 8DW,-2.366425,53.493263
M30 8DX,-2.36483,53.493797
M30 8DY,-2.366071,53.494145
M30 8DZ,-2.366144,53.493875
M30 8EA,-2.361151,53.48989
M30 8EB,-2.36836,53.486929
M30 8ED,-2.363494,53.492364
M30 8EE,-2.361974,53.492701
M30 8EG,-2.35886,53.489825
M30 8EH,-2.358603,53.491712
M30 8EJ,-2.361591,53.484927
M30 8EL,-2.361506,53.485539
M30 8EN,-2.361261,53.487021
M30 8EP,-2.360413,53.486502
M30 8EQ,-2.357603,53.487464
M30 8ER,-2.3585,53.488459
M30 8ES,-2.370979,53.493456
M30 8ET,-2.357761,53.488416
M30 8EU,-2.357185,53.487995
M30 8EW,-2.366231,53.493443
M30 8EX,-2.356734,53.48814
M30 8EY,-2.336873,53.482483
M30 8FB,-2.362178,53.48835
M30 8FD,-2.366426,53.491555
M30 8FE,-2.36864,53.491351
M30 8FT,-2.365968,53.48922
M30 8FW,-2.336873,53.482483
M30 8FY,-2.371277,53.493113
M30 8GA,-2.365026,53.47947
M30 8GB,-2.363993,53.480327
M30 8GD,-2.35556,53.479094
M30 8GE,-2.35921,53.479515
M30 8GF,-2.36015,53.480364
M30 8GG,-2.364364,53.479679
M30 8GH,-2.360769,53.483878
M30 8GJ,-2.363525,53.48023
M30 8GL,-2.361423,53.479292
M30 8GN,-2.35556,53.479094
M30 8GP,-2.362326,53.479227
M30 8GR,-2.368775,53.487854
M30 8GT,-2.361519,53.479993
M30 8HA,-2.366137,53.491233
M30 8HB,-2.364419,53.491355
M30 8HD,-2.363005,53.491638
M30 8HE,-2.360635,53.492966
M30 8HF,-2.363055,53.493911
M30 8HG,-2.373374,53.491615
M30 8HH,-2.360342,53.49223
M30 8HJ,-2.366212,53.494711
M30 8HL,-2.36778,53.494742
M30 8HN,-2.36894,53.494693
M30 8HP,-2.372337,53.49195
M30 8HQ,-2.372893,53.491733
M30 8HR,-2.374432,53.491863
M30 8HS,-2.374051,53.49137
M30 8HT,-2.373153,53.490465
M30 8HU,-2.371721,53.490451
M30 8HW,-2.372005,53.49356
M30 8HX,-2.373368,53.49086
M30 8HY,-2.372199,53.489955
M30 8HZ,-2.371354,53.48976
M30 8JA,-2.370968,53.490525
M30 8JB,-2.370187,53.490816
M30 8JD,-2.370457,53.490662
M30 8JG,-2.378717,53.492425
M30 8JH,-2.376408,53.495639
M30 8JJ,-2.3756,53.494484
M30 8JL,-2.376224,53.493466
M30 8JN,-2.374939,53.493021
M30 8JP,-2.376343,53.491551
M30 8JQ,-2.377436,53.492366
M30 8JR,-2.37777,53.492715
M30 8JS,-2.376536,53.492926
M30 8JT,-2.374366,53.492996
M30 8JU,-2.374778,53.49526
M30 8JW,-2.377596,53.491808
M30 8JX,-2.373882,53.496152
M30 8JY,-2.373999,53.495837
M30 8JZ,-2.37323,53.495786
M30 8LA,-2.3735560000000002,53.495137
M30 8LB,-2.373208,53.49495
M30 8LD,-2.371125,53.494642
M30 8LE,-2.373069,53.494555
M30 8LF,-2.373962,53.493276
M30 8LG,-2.370552,53.496369
M30 8LH,-2.372474,53.493721
M30 8LJ,-2.371671,53.494982
M30 8LL,-2.361269,53.484209
M30 8LN,-2.363752,53.485541
M30 8LP,-2.368307,53.484332
M30 8LQ,-2.367359,53.484415
M30 8LR,-2.360364,53.484185
M30 8LS,-2.364261,53.485376
M30 8LT,-2.366685,53.486629
M30 8LU,-2.36161,53.481772
M30 8LW,-2.367979,53.486472
M30 8LX,-2.369196,53.484221
M30 8LY,-2.366875,53.486044
M30 8LZ,-2.368403,53.484934
M30 8NA,-2.368691,53.485139
M30 8NB,-2.367931,53.48614
M30 8ND,-2.364975,53.485834
M30 8NE,-2.365831,53.487252
M30 8NF,-2.364109,53.486807
M30 8NG,-2.366215,53.484617
M30 8NH,-2.364238,53.487751
M30 8NJ,-2.366781,53.489091
M30 8NL,-2.364717,53.489178
M30 8NN,-2.363855,53.488777
M30 8NP,-2.362229,53.487209
M30 8NQ,-2.361563,53.486896
M30 8NR,-2.360912,53.486583
M30 8NS,-2.368139,53.485788
M30 8NT,-2.367462,53.486139
M30 8NU,-2.365428,53.486012
M30 8NW,-2.363028,53.489013
M30 8NX,-2.365968,53.48922
M30 8NY,-2.362772,53.487243
M30 8NZ,-2.36766,53.484451
M30 8PA,-2.361602,53.480874
M30 8PB,-2.361382,53.483337
M30 8PD,-2.361705,53.484109
M30 8PE,-2.361943,53.483722
M30 8PF,-2.362689,53.482875
M30 8PG,-2.363419,53.481938
M30 8PH,-2.363143,53.483107
M30 8PJ,-2.365968,53.48922
M30 8PL,-2.366326,53.48521
M30 8PN,-2.364249,53.483823
M30 8PP,-2.362608,53.482219
M30 8PQ,-2.363166,53.482226
M30 8PR,-2.363889,53.482170000000004
M30 8PS,-2.36129,53.481396
M30 8PT,-2.361965,53.481016
M30 8PU,-2.362343,53.48115
M30 8PW,-2.364587,53.482842
M30 8PX,-2.363602,53.483879
M30 8PY,-2.363458,53.481165
M30 8PZ,-2.363395,53.480877
M30 8QA,-2.364408,53.479436
M30 8QB,-2.366115,53.479961
M30 8QD,-2.362019,53.480252
M30 8QE,-2.360534,53.47925
M30 8QF,-2.359953,53.480034
M30 8QG,-2.362273,53.483514
M30 8QH,-2.364801,53.484936
M30 8QJ,-2.365059,53.483407
M30 8QL,-2.365641,53.484617
M30 8QN,-2.364647,53.48446
M30 8QP,-2.362886,53.483151
M30 8QQ,-2.36963,53.48742
M30 8QR,-2.365584,53.485058
M30 8SD,-2.366153,53.484455
M30 8SG,-2.365892,53.492814
M30 8SH,-2.361442,53.488676
M30 8SL,-2.364151,53.484695
M30 8TB,-2.36435,53.492101
M30 8TH,-2.362091,53.488773
M30 8UW,-2.358907,53.491848
M30 8WA,-2.366931,53.485495
M30 8WB,-2.363422,53.485731
M30 8WD,-2.363909,53.486287
M30 8WE,-2.36624,53.487671
M30 8WF,-2.364367,53.487058
M30 8WG,-2.364114,53.485666
M30 8WH,-2.366789,53.488282
M30 8WJ,-2.365781,53.488652
M30 8WL,-2.36111,53.488596
M30 8WN,-2.363843,53.489136
M30 8WP,-2.361791,53.487147
M30 8WQ,-2.363771,53.486035
M30 8WR,-2.336873,53.482483
M30 8WS,-2.336873,53.482483
M30 8WT,-2.336873,53.482483
M30 8WU,-2.336873,53.482483
M30 8WW,-2.363958,53.488534
M30 8WX,-2.336873,53.482483
M30 8WY,-2.361791,53.487147
M30 8WZ,-2.361791,53.487147
M30 8XA,-2.336873,53.482483
M30 8XB,-2.336873,53.482483
M30 8XD,-2.336873,53.482483
M30 8XZ,-2.336873,53.482483
M30 9AA,-2.335416,53.4869
M30 9AB,-2.342412,53.491114
M30 9AD,-2.334465,53.486705
M30 9AE,-2.33679,53.487337
M30 9AF,-2.334262,53.48782
M30 9AG,-2.330076,53.490214
M30 9AH,-2.334465,53.486705
M30 9AJ,-2.342412,53.491114
M30 9AL,-2.334677,53.486902
M30 9AN,-2.33461,53.489994
M30 9AP,-2.337222,53.486707
M30 9AQ,-2.330888,53.489996
M30 9AR,-2.337216,53.487848
M30 9AS,-2.331483,53.490866
M30 9AT,-2.331827,53.490524
M30 9AU,-2.3357,53.490414
M30 9AW,-2.333795,53.489736
M30 9AX,-2.335557,53.489588
M30 9AY,-2.334063,53.489286
M30 9AZ,-2.329708,53.489397
M30 9BA,-2.33153,53.489176
M30 9BB,-2.334332,53.490876
M30 9BD,-2.336873,53.482483
M30 9BE,-2.342427,53.491105
M30 9BF,-2.334969,53.487576
M30 9BG,-2.3322600000000002,53.493848
M30 9BH,-2.334788,53.4895
M30 9BJ,-2.335893,53.488175
M30 9BL,-2.339779,53.487931
M30 9BN,-2.342412,53.491114
M30 9BP,-2.332836,53.492578
M30 9BQ,-2.332787,53.493856
M30 9BR,-2.331783,53.494551
M30 9BS,-2.33003,53.49398
M30 9BT,-2.328759,53.495287
M30 9BU,-2.331128,53.49564
M30 9BW,-2.330803,53.496396
M30 9BX,-2.330477,53.497143
M30 9BY,-2.327908,53.496395
M30 9BZ,-2.32892,53.496563
M30 9DA,-2.330617,53.495749000000004
M30 9DB,-2.329033,53.495673
M30 9DD,-2.329731,53.496237
M30 9DE,-2.329475,53.494359
M30 9DF,-2.328135,53.494453
M30 9DG,-2.329784,53.495293
M30 9DH,-2.329932,53.493037
M30 9DJ,-2.330795,53.493538
M30 9DL,-2.32988,53.492129
M30 9DN,-2.330486,53.496415
M30 9DP,-2.332786,53.49169
M30 9DQ,-2.327858,53.493771
M30 9DR,-2.346235,53.495939
M30 9DS,-2.344044,53.495397
M30 9DT,-2.327482,53.493871
M30 9DU,-2.331222,53.494148
M30 9DW,-2.342412,53.491114
M30 9DX,-2.336346,53.490259
M30 9DY,-2.336054,53.493361
M30 9DZ,-2.336701,53.493117
M30 9EA,-2.337344,53.492486
M30 9EB,-2.338177,53.491108
M30 9ED,-2.3402,53.491543
M30 9EE,-2.342008,53.493389
M30 9EF,-2.341044,53.493473
M30 9EG,-2.341394,53.491917
M30 9EH,-2.342124,53.494611
M30 9EJ,-2.339498,53.488552
M30 9EL,-2.336873,53.482483
M30 9EN,-2.336873,53.482483
M30 9EP,-2.342427,53.491105
M30 9EQ,-2.342412,53.491114
M30 9ER,-2.343629,53.494409
M30 9ES,-2.335186,53.488366
M30 9ET,-2.33546,53.488698
M30 9EU,-2.340233,53.495722
M30 9EW,-2.340914,53.496035
M30 9EX,-2.340841,53.492602
M30 9EY,-2.342427,53.491105
M30 9EZ,-2.34612,53.487436
M30 9FA,-2.337787,53.491343
M30 9FB,-2.341237,53.494956
M30 9FD,-2.342312,53.491735
M30 9FE,-2.342669,53.49123
M30 9FF,-2.345043,53.49587
M30 9FG,-2.336873,53.482483
M30 9FH,-2.338287,53.48985
M30 9FJ,-2.3382,53.495953
M30 9FL,-2.336873,53.482483
M30 9FN,-2.342412,53.491114
M30 9FP,-2.350443,53.490758
M30 9FR,-2.346807,53.492359
M30 9FS,-2.347077,53.495793
M30 9FT,-2.345363,53.496292
M30 9FU,-2.34596,53.486268
M30 9FW,-2.336873,53.482483
M30 9FX,-2.342412,53.491114
M30 9FY,-2.342412,53.491114
M30 9FZ,-2.336873,53.482483
M30 9GA,-2.351108,53.491035
M30 9GB,-2.349573,53.491354
M30 9GD,-2.349859,53.491433
M30 9GE,-2.349246,53.491831
M30 9GF,-2.34957,53.490986
M30 9GG,-2.349491,53.488694
M30 9GH,-2.350662,53.488169
M30 9GJ,-2.339609,53.487401
M30 9GL,-2.339591,53.487023
M30 9GN,-2.350199,53.486822
M30 9GP,-2.348896,53.487779
M30 9GQ,-2.348186,53.48761
M30 9GR,-2.349031,53.489594
M30 9GS,-2.34994,53.49014
M30 9GT,-2.336404,53.488066
M30 9GU,-2.342412,53.491114
M30 9GW,-2.34289,53.486816
M30 9GX,-2.337567,53.490274
M30 9GY,-2.346646,53.489115
M30 9GZ,-2.34476,53.486991
M30 9HA,-2.342096,53.487466
M30 9HB,-2.343113,53.488353
M30 9HD,-2.339407,53.488471
M30 9HE,-2.339477,53.489702
M30 9HF,-2.341009,53.489006
M30 9HG,-2.347901,53.48966
M30 9HH,-2.343525,53.487057
M30 9HJ,-2.336873,53.482483
M30 9HL,-2.344856,53.489543
M30 9HN,-2.344132,53.489473
M30 9HP,-2.341276,53.490407
M30 9HQ,-2.346867,53.488495
M30 9HR,-2.347814,53.488159
M30 9HS,-2.347359,53.487882
M30 9HT,-2.343468,53.487507
M30 9HU,-2.342702,53.487939
M30 9HW,-2.343181,53.489332
M30 9HX,-2.340638,53.487856
M30 9HY,-2.339698,53.489072
M30 9HZ,-2.343996,53.487711
M30 9JA,-2.347695,53.490227
M30 9JB,-2.34583,53.490896
M30 9JD,-2.346306,53.491768
M30 9JE,-2.344602,53.491602
M30 9JF,-2.345074,53.490414
M30 9JG,-2.349509,53.492676
M30 9JH,-2.344742,53.492213
M30 9JJ,-2.347551,53.492888
M30 9JL,-2.34715,53.493635
M30 9JN,-2.344654,53.494326
M30 9JP,-2.347469,53.493859
M30 9JQ,-2.349352,53.493809
M30 9JR,-2.35043,53.492942
M30 9JS,-2.350729,53.4926
M30 9JT,-2.348717,53.491716
M30 9JU,-2.349264,53.490339
M30 9JW,-2.345047,53.49454
M30 9JX,-2.342412,53.491114
M30 9JY,-2.340837,53.490371
M30 9JZ,-2.346954,53.489861
M30 9LA,-2.347007,53.490894
M30 9LB,-2.343766,53.490787
M30 9LD,-2.346846,53.49325
M30 9LE,-2.354702,53.491824
M30 9LF,-2.353722,53.491836
M30 9LG,-2.352697,53.493664
M30 9LH,-2.352294,53.492299
M30 9LJ,-2.352636,53.491714
M30 9LL,-2.352598,53.492604
M30 9LN,-2.350269,53.493509
M30 9LP,-2.344964,53.489803
M30 9LQ,-2.354091,53.492849
M30 9LR,-2.3509,53.495062
M30 9LS,-2.349401,53.49424
M30 9LT,-2.348864,53.494969
M30 9LU,-2.347522,53.494848
M30 9LW,-2.352167,53.49327
M30 9LX,-2.348451,53.494171
M30 9LY,-2.350298,53.495172
M30 9LZ,-2.349698,53.49547
M30 9NA,-2.348841,53.495823
M30 9NB,-2.345913,53.493477
M30 9ND,-2.350543,53.491962
M30 9NE,-2.348353,53.491421
M30 9NF,-2.352286,53.494968
M30 9NG,-2.348514,53.49453
M30 9NH,-2.342412,53.491114
M30 9NJ,-2.348514,53.49453
M30 9NL,-2.342412,53.491114
M30 9NN,-2.348182,53.496453
M30 9NP,-2.348406,53.496291
M30 9NQ,-2.340302,53.487336
M30 9NR,-2.348148,53.495852
M30 9NS,-2.349371,53.496101
M30 9NW,-2.351864,53.49132
M30 9NY,-2.342412,53.491114
M30 9NZ,-2.350252,53.489581
M30 9PA,-2.350781,53.489813
M30 9PB,-2.350746,53.48922
M30 9PD,-2.351365,53.489263
M30 9PE,-2.352206,53.488955
M30 9PF,-2.351339,53.489803
M30 9PG,-2.353284,53.489914
M30 9PH,-2.351419,53.488589
M30 9PJ,-2.35269,53.487496
M30 9PL,-2.35361,53.489221
M30 9PN,-2.351346,53.490675
M30 9PP,-2.351119,53.490576
M30 9PQ,-2.352005,53.490205
M30 9PR,-2.352688,53.490698
M30 9PS,-2.353192,53.491577
M30 9PT,-2.352875,53.491407
M30 9PU,-2.354343,53.490387
M30 9PW,-2.351942,53.489792
M30 9PX,-2.353156,53.490831
M30 9PY,-2.351682,53.49124
M30 9PZ,-2.351702,53.491815
M30 9QA,-2.354621,53.491123
M30 9QB,-2.349849,53.491848
M30 9QD,-2.349989,53.490544
M30 9QE,-2.350986,53.489058
M30 9QF,-2.353763,53.49127
M30 9QG,-2.347978,53.486136
M30 9QH,-2.349933,53.489304
M30 9QJ,-2.338564,53.486775
M30 9QL,-2.339247,53.487321
M30 9QN,-2.341489,53.486955
M30 9QP,-2.355436,53.491337
M30 9QQ,-2.339935,53.48855
M30 9QR,-2.349607,53.4881
M30 9QS,-2.349216,53.488245
M30 9QT,-2.336873,53.482483
M30 9QU,-2.348346,53.488697
M30 9QW,-2.340504,53.486363
M30 9QY,-2.35602,53.490886
M30 9QZ,-2.347808,53.487494
M30 9RD,-2.340249,53.486374
M30 9RE,-2.334273,53.489169
M30 9RF,-2.355643,53.488981
M30 9RG,-2.34112,53.487864
M30 9RL,-2.355643,53.488981
M30 9RR,-2.341525,53.491359
M30 9RS,-2.342412,53.491114
M30 9RT,-2.341918,53.491547
M30 9RU,-2.353558,53.490192
M30 9RW,-2.336873,53.482483
M30 9TA,-2.348902,53.492165
M30 9TF,-2.342412,53.491114
M30 9TP,-2.348531,53.492867
M30 9TR,-2.33471,53.487199
M30 9UB,-2.336873,53.482483
M30 9US,-2.342412,53.491114
M30 9UT,-2.336873,53.482483
M30 9WA,-2.355649,53.493305
M30 9WB,-2.336873,53.482483
M30 9WD,-2.336873,53.482483
M30 9WE,-2.336873,53.482483
M30 9WF,-2.336873,53.482483
M30 9WG,-2.336873,53.482483
M30 9WH,-2.336873,53.482483
M30 9WJ,-2.336873,53.482483
M30 9WL,-2.336873,53.482483
M30 9WN,-2.355647,53.493321
M30 9WP,-2.355649,53.493305
M30 9WQ,-2.336904,53.482717
M30 9WR,-2.336873,53.482483
M30 9WS,-2.355649,53.493305
M30 9WT,-2.336873,53.482483
M30 9WU,-2.336873,53.482483
M30 9WW,-2.336873,53.482483
M30 9WX,-2.336873,53.482483
M30 9WY,-2.355649,53.493305
M30 9WZ,-2.336873,53.482483
M30 9XA,-2.336873,53.482483
M30 9XB,-2.336873,53.482483
M30 9XD,-2.336873,53.482483
M30 9XE,-2.336873,53.482483
M30 9XF,-2.336873,53.482483
M30 9XZ,-2.336873,53.482483
M30 9YZ,-2.336873,53.482483
M30 9ZZ,-2.336873,53.482483
M31 1AA,-2.351373,53.448321
M31 1AB,-2.352366,53.448219
M31 1AD,-2.351185,53.447494
M31 1AE,-2.351178,53.446632
M31 1AF,-2.350994,53.446264
M31 1AG,-2.346818,53.447444
M31 1AH,-2.352271,53.445846
M31 1AJ,-2.352271,53.445846
M31 1AL,-2.350291,53.446814
M31 1AN,-2.348937,53.446962
M31 1AP,-2.348375,53.448114
M31 1AQ,-2.347449,53.447272
M31 1AR,-2.345918,53.44777
M31 1AS,-2.344711,53.447558
M31 1AT,-2.346146,53.448039
M31 1AU,-2.353336,53.449043
M31 1AW,-2.348379,53.446766
M31 1AX,-2.347769,53.447657
M31 1AY,-2.345207,53.449211
M31 1AZ,-2.345742,53.448391
M31 1BA,-2.344275,53.447586
M31 1BB,-2.34317,53.448731
M31 1BD,-2.34231,53.4485
M31 1BE,-2.342028,53.449031
M31 1BH,-2.343211,53.448156
M31 1BJ,-2.347769,53.447657
M31 1BL,-2.34114,53.449097
M31 1BN,-2.340329,53.449333
M31 1BP,-2.351775,53.447744
M31 1BU,-2.354625,53.446469
M31 1BW,-2.340961,53.447389
M31 1BX,-2.355635,53.446672
M31 1BY,-2.356542,53.447038
M31 1BZ,-2.358293,53.445828
M31 1DA,-2.358258,53.447015
M31 1DB,-2.357906,53.44636
M31 1DD,-2.359641,53.446813
M31 1DE,-2.360091,53.446614
M31 1DF,-2.360814,53.446612
M31 1DG,-2.365491,53.445959
M31 1DH,-2.361248,53.44635
M31 1DJ,-2.362044,53.446024
M31 1DL,-2.362415,53.445483
M31 1DN,-2.365467,53.444926
M31 1DP,-2.362616,53.446076
M31 1DQ,-2.36433,53.445738
M31 1DR,-2.366078,53.445931
M31 1DS,-2.366247,53.444618
M31 1DT,-2.366707,53.445524
M31 1DU,-2.367671,53.445647
M31 1DW,-2.363964,53.445236
M31 1DX,-2.365475,53.444117
M31 1DY,-2.368147,53.444909
M31 1DZ,-2.366531,53.444329
M31 1EA,-2.365782,53.441311
M31 1EB,-2.365782,53.441311
M31 1EG,-2.366435,53.440231
M31 1EH,-2.353929,53.446156
M31 1EJ,-2.358775,53.445818
M31 1EL,-2.364881,53.44331
M31 1EN,-2.364333,53.442664
M31 1EP,-2.368286,53.438364
M31 1EQ,-2.365874,53.439756
M31 1ER,-2.367247,53.438323
M31 1ES,-2.367639,53.441962
M31 1ET,-2.365201,53.443767
M31 1EW,-2.363566,53.442702
M31 1FG,-2.367323,53.440138
M31 1FH,-2.356187,53.446104
M31 1FJ,-2.361796,53.44527
M31 1FL,-2.365245,53.440118
M31 1FN,-2.365167,53.438059
M31 1FP,-2.367789,53.43833
M31 1FQ,-2.366869,53.439933
M31 1FR,-2.368014,53.440046
M31 1FS,-2.366424,53.442469
M31 1FW,-2.365335,53.438374
M31 1GG,-2.343396,53.45433
M31 1GH,-2.343288,53.452164
M31 1GJ,-2.340252,53.454807
M31 1GL,-2.343889,53.453853
M31 1GN,-2.341746,53.453283
M31 1GP,-2.34614,53.452938
M31 1GQ,-2.344404,53.454166
M31 1GR,-2.343912,53.454796
M31 1GU,-2.347828,53.454848
M31 1GW,-2.341961,53.453768
M31 1HA,-2.352896,53.445009
M31 1HB,-2.352793,53.443463
M31 1HE,-2.35243,53.445019
M31 1HF,-2.352282,53.443509
M31 1HG,-2.358702,53.444308
M31 1HH,-2.350541,53.444224
M31 1HJ,-2.354286,53.445625
M31 1HL,-2.356484,53.445528
M31 1HN,-2.359041,53.445233
M31 1HP,-2.361203,53.444606
M31 1HQ,-2.360868,53.444059
M31 1HR,-2.35628,53.444558
M31 1HS,-2.354339,53.444654
M31 1HT,-2.356261,53.444154
M31 1HU,-2.357778,53.443709
M31 1HW,-2.35997,53.44479
M31 1HX,-2.354017,53.443963
M31 1HY,-2.356302,53.44356
M31 1HZ,-2.354357,53.443314
M31 1JA,-2.351488,53.444033
M31 1JG,-2.352599,53.447337
M31 1JL,-2.353784,53.446741
M31 1JN,-2.353081,53.447345
M31 1JP,-2.353264,53.447587
M31 1JQ,-2.353092,53.446815
M31 1JR,-2.3532130000000002,53.446922
M31 1JS,-2.352599,53.447337
M31 1JT,-2.353784,53.446741
M31 1JW,-2.354043,53.447117
M31 1JX,-2.353784,53.446741
M31 1JY,-2.351459,53.445957
M31 1JZ,-2.349693,53.445449000000004
M31 1LA,-2.353784,53.446741
M31 1LB,-2.348409,53.444896
M31 1LD,-2.347344,53.445429
M31 1LE,-2.345795,53.445623
M31 1LF,-2.341266,53.445941
M31 1LG,-2.347833,53.446327
M31 1LH,-2.34262,53.445901
M31 1LJ,-2.343674,53.445934
M31 1LL,-2.34319,53.44741
M31 1LN,-2.341924,53.447342
M31 1LP,-2.341746,53.447675
M31 1LQ,-2.345625,53.446989
M31 1LR,-2.34536,53.445884
M31 1LW,-2.34475,53.446767
M31 1LY,-2.340241,53.447679
M31 1NA,-2.338379,53.446489
M31 1NB,-2.336218,53.445461
M31 1ND,-2.334907,53.447281
M31 1NE,-2.333866,53.446996
M31 1NF,-2.333204,53.446971
M31 1NH,-2.330855,53.446941
M31 1NJ,-2.330461,53.446646
M31 1NL,-2.33308,53.444625
M31 1NN,-2.333681,53.444515
M31 1NS,-2.351989,53.44822
M31 1NW,-2.334797,53.444755
M31 1PA,-2.338217,53.448772
M31 1PB,-2.335922,53.449974
M31 1PD,-2.334425,53.449098
M31 1PE,-2.331713,53.446921
M31 1PF,-2.330582,53.448713
M31 1PG,-2.32978,53.450135
M31 1PH,-2.332712,53.4477
M31 1PJ,-2.328386,53.447002
M31 1PL,-2.328808,53.447046
M31 1PN,-2.328441,53.450229
M31 1PP,-2.33063,53.449018
M31 1PQ,-2.329358,53.450118
M31 1PR,-2.330903,53.449278
M31 1PS,-2.3310940000000002,53.450608
M31 1PT,-2.331202,53.45094
M31 1PU,-2.332885,53.450513
M31 1PW,-2.328892,53.450129
M31 1PX,-2.333425,53.450224
M31 1PY,-2.333553,53.449316
M31 1PZ,-2.334329,53.45032
M31 1QA,-2.331898,53.45137
M31 1QB,-2.347352,53.453825
M31 1QG,-2.346602,53.454177
M31 1QH,-2.338482,53.453724
M31 1QJ,-2.339399,53.455438
M31 1QL,-2.340582,53.454563
M31 1QN,-2.341135,53.454094
M31 1QP,-2.344848,53.45323
M31 1QQ,-2.346371,53.45354
M31 1QR,-2.346381,53.454744
M31 1QS,-2.350839,53.454839
M31 1QW,-2.341329,53.453824
M31 1RA,-2.35447,53.455035
M31 1RB,-2.353802,53.456215
M31 1RD,-2.353351,53.456225
M31 1RE,-2.352673,53.4562
M31 1RF,-2.35219,53.45612
M31 1RG,-2.341291,53.456584
M31 1RH,-2.351338,53.455026
M31 1RJ,-2.351075,53.45607
M31 1RL,-2.350336,53.455928
M31 1RN,-2.347947,53.456573
M31 1RP,-2.344106,53.456414
M31 1RQ,-2.341383,53.456871
M31 1RR,-2.347794,53.456286
M31 1RS,-2.349854,53.455894
M31 1RT,-2.349189,53.45559
M31 1RU,-2.347624,53.455729
M31 1RW,-2.344785,53.456672
M31 1RX,-2.351148,53.453966
M31 1RY,-2.346554,53.455679
M31 1RZ,-2.345485,53.455718
M31 1SA,-2.344386,53.455775
M31 1SB,-2.343769,53.455776
M31 1SD,-2.342324,53.455897
M31 1SE,-2.349341,53.455742
M31 1SG,-2.355166,53.455366
M31 1SH,-2.340938,53.455839
M31 1SJ,-2.341968,53.450955
M31 1SP,-2.341316,53.457842
M31 1SQ,-2.354358,53.456015
M31 1SR,-2.355691,53.456981999999996
M31 1SS,-2.356627,53.45724
M31 1ST,-2.35747,53.457138
M31 1SU,-2.35454,53.458028
M31 1SX,-2.351891,53.458171
M31 1SY,-2.351641,53.457066
M31 1SZ,-2.348085,53.456897
M31 1TA,-2.344547,53.457015
M31 1TB,-2.341114,53.457078
M31 1TD,-2.346071,53.45737
M31 1TE,-2.347971,53.457661
M31 1TF,-2.347913,53.457931
M31 1TH,-2.348014,53.457355
M31 1TJ,-2.349631,53.458069
M31 1TL,-2.350111,53.45787
M31 1TN,-2.351102,53.457418
M31 1TT,-2.354467,53.449273
M31 1TU,-2.352807,53.448739
M31 1TW,-2.353677,53.457428
M31 1TX,-2.352766,53.449252
M31 1TY,-2.352136,53.449568
M31 1TZ,-2.353396,53.448944
M31 1UA,-2.353489,53.449321
M31 1UB,-2.354501,53.451511000000004
