postcode,lon,lat,area_code,area_name,geometry
M33 3ZY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 3ZZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4AA,-2.330751,53.416165,E05000823,Brooklands,"c(-2.330751, 53.416165)"
M33 4AB,-2.330816,53.416821,E05000823,Brooklands,"c(-2.330816, 53.416821)"
M33 4AD,-2.329531,53.41793,E05000823,Brooklands,"c(-2.329531, 53.41793)"
M33 4AE,-2.33129,53.417763,E05000823,Brooklands,"c(-2.33129, 53.417763)"
M33 4AF,-2.331263,53.41824,E05000823,Brooklands,"c(-2.331263, 53.41824)"
M33 4AG,-2.331152,53.415481,E05000823,Brooklands,"c(-2.331152, 53.415481)"
M33 4AH,-2.331993,53.419154,E05000823,Brooklands,"c(-2.331993, 53.419154)"
M33 4AJ,-2.332488,53.418937,E05000823,Brooklands,"c(-2.332488, 53.418937)"
M33 4AL,-2.333188,53.418028,E05000823,Brooklands,"c(-2.333188, 53.418028)"
M33 4AN,-2.332982,53.416689,E05000823,Brooklands,"c(-2.332982, 53.416689)"
M33 4AP,-2.332369,53.417230000000004,E05000823,Brooklands,"c(-2.332369, 53.41723)"
M33 4AQ,-2.332962,53.41615,E05000823,Brooklands,"c(-2.332962, 53.41615)"
M33 4AR,-2.332534,53.415171,E05000823,Brooklands,"c(-2.332534, 53.415171)"
M33 4AS,-2.333393,53.415456,E05000823,Brooklands,"c(-2.333393, 53.415456)"
M33 4AT,-2.332633,53.41438,E05000823,Brooklands,"c(-2.332633, 53.41438)"
M33 4AU,-2.334008,53.415158,E05000823,Brooklands,"c(-2.334008, 53.415158)"
M33 4AW,-2.330884,53.415823,E05000823,Brooklands,"c(-2.330884, 53.415823)"
M33 4AX,-2.335766,53.414901,E05000823,Brooklands,"c(-2.335766, 53.414901)"
M33 4AY,-2.335463,53.414633,E05000823,Brooklands,"c(-2.335463, 53.414633)"
M33 4AZ,-2.334186,53.414852,E05000823,Brooklands,"c(-2.334186, 53.414852)"
M33 4BA,-2.333712,53.413927,E05000823,Brooklands,"c(-2.333712, 53.413927)"
M33 4BB,-2.334199,53.412722,E05000823,Brooklands,"c(-2.334199, 53.412722)"
M33 4BD,-2.334951,53.412656,E05000823,Brooklands,"c(-2.334951, 53.412656)"
M33 4BE,-2.335951,53.413499,E05000823,Brooklands,"c(-2.335951, 53.413499)"
M33 4BF,-2.331479,53.416927,E05000823,Brooklands,"c(-2.331479, 53.416927)"
M33 4BG,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4BH,-2.335038,53.41413,E05000823,Brooklands,"c(-2.335038, 53.41413)"
M33 4BJ,-2.335698,53.413886,E05000823,Brooklands,"c(-2.335698, 53.413886)"
M33 4BL,-2.335143,53.415964,E05000823,Brooklands,"c(-2.335143, 53.415964)"
M33 4BN,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4BP,-2.336595,53.415061,E05000823,Brooklands,"c(-2.336595, 53.415061)"
M33 4BQ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4BR,-2.355468,53.421289,E05000834,St Mary's,"c(-2.355468, 53.421289)"
M33 4BS,-2.333712,53.413927,E05000823,Brooklands,"c(-2.333712, 53.413927)"
M33 4BW,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4BY,-2.355028,53.418998,E05000834,St Mary's,"c(-2.355028, 53.418998)"
M33 4BZ,-2.336973,53.415329,E05000834,St Mary's,"c(-2.336973, 53.415329)"
M33 4DA,-2.336864,53.412912,E05000823,Brooklands,"c(-2.336864, 53.412912)"
M33 4DB,-2.337495,53.412856,E05000823,Brooklands,"c(-2.337495, 53.412856)"
M33 4DD,-2.3372,53.411679,E05000823,Brooklands,"c(-2.3372, 53.411679)"
M33 4DE,-2.335652,53.411864,E05000823,Brooklands,"c(-2.335652, 53.411864)"
M33 4DF,-2.335838,53.412573,E05000823,Brooklands,"c(-2.335838, 53.412573)"
M33 4DG,-2.334124,53.410816,E05000823,Brooklands,"c(-2.334124, 53.410816)"
M33 4DH,-2.333379,53.411753,E05000823,Brooklands,"c(-2.333379, 53.411753)"
M33 4DJ,-2.333491,53.412571,E05000823,Brooklands,"c(-2.333491, 53.412571)"
M33 4DL,-2.331914,53.412962,E05000823,Brooklands,"c(-2.331914, 53.412962)"
M33 4DN,-2.333407,53.41142,E05000823,Brooklands,"c(-2.333407, 53.41142)"
M33 4DP,-2.3340360000000002,53.411104,E05000823,Brooklands,"c(-2.334036, 53.411104)"
M33 4DQ,-2.333833,53.410116,E05000823,Brooklands,"c(-2.333833, 53.410116)"
M33 4DR,-2.335356,53.410633,E05000823,Brooklands,"c(-2.335356, 53.410633)"
M33 4DS,-2.335884,53.410739,E05000823,Brooklands,"c(-2.335884, 53.410739)"
M33 4DT,-2.338216,53.41083,E05000823,Brooklands,"c(-2.338216, 53.41083)"
M33 4DU,-2.338092,53.410347,E05000823,Brooklands,"c(-2.338092, 53.410347)"
M33 4DW,-2.335079,53.411757,E05000823,Brooklands,"c(-2.335079, 53.411757)"
M33 4DX,-2.340233,53.410887,E05000823,Brooklands,"c(-2.340233, 53.410887)"
M33 4DY,-2.332681,53.412825,E05000823,Brooklands,"c(-2.332681, 53.412825)"
M33 4DZ,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4EA,-2.33726,53.413585,E05000823,Brooklands,"c(-2.33726, 53.413585)"
M33 4EB,-2.33726,53.413585,E05000823,Brooklands,"c(-2.33726, 53.413585)"
M33 4ED,-2.339925,53.40813,E05000823,Brooklands,"c(-2.339925, 53.40813)"
M33 4EE,-2.337966,53.413385,E05000823,Brooklands,"c(-2.337966, 53.413385)"
M33 4EF,-2.340985,53.409026,E05000823,Brooklands,"c(-2.340985, 53.409026)"
M33 4EG,-2.338473,53.409006,E05000823,Brooklands,"c(-2.338473, 53.409006)"
M33 4EH,-2.338698,53.412727,E05000823,Brooklands,"c(-2.338698, 53.412727)"
M33 4EJ,-2.339689,53.408814,E05000823,Brooklands,"c(-2.339689, 53.408814)"
M33 4EL,-2.344828,53.408015,E05000823,Brooklands,"c(-2.344828, 53.408015)"
M33 4EN,-2.341386,53.410218,E05000823,Brooklands,"c(-2.341386, 53.410218)"
M33 4EP,-2.34181,53.408763,E05000823,Brooklands,"c(-2.34181, 53.408763)"
M33 4EQ,-2.339392,53.4093,E05000823,Brooklands,"c(-2.339392, 53.4093)"
M33 4ER,-2.337878,53.408028,E05000823,Brooklands,"c(-2.337878, 53.408028)"
M33 4ES,-2.336149,53.408195,E05000823,Brooklands,"c(-2.336149, 53.408195)"
M33 4ET,-2.339054,53.410209,E05000823,Brooklands,"c(-2.339054, 53.410209)"
M33 4EU,-2.339939,53.409928,E05000823,Brooklands,"c(-2.339939, 53.409928)"
M33 4EW,-2.342238,53.40771,E05000823,Brooklands,"c(-2.342238, 53.40771)"
M33 4EX,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4EZ,-2.352244,53.417119,E05000834,St Mary's,"c(-2.352244, 53.417119)"
M33 4FA,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4FB,-2.357766,53.420698,E05000834,St Mary's,"c(-2.357766, 53.420698)"
M33 4FD,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4FF,-2.340146,53.407633,E05000823,Brooklands,"c(-2.340146, 53.407633)"
M33 4FG,-2.338121,53.408324,E05000823,Brooklands,"c(-2.338121, 53.408324)"
M33 4FH,-2.341764,53.410543,E05000823,Brooklands,"c(-2.341764, 53.410543)"
M33 4FJ,-2.344006,53.408721,E05000823,Brooklands,"c(-2.344006, 53.408721)"
M33 4FL,-2.343029,53.408804,E05000823,Brooklands,"c(-2.343029, 53.408804)"
M33 4FN,-2.3402250000000002,53.408003,E05000823,Brooklands,"c(-2.340225, 53.408003)"
M33 4FP,-2.340282,53.409594,E05000823,Brooklands,"c(-2.340282, 53.409594)"
M33 4FQ,-2.337335,53.409675,E05000823,Brooklands,"c(-2.337335, 53.409675)"
M33 4FR,-2.335599,53.408924,E05000823,Brooklands,"c(-2.335599, 53.408924)"
M33 4FS,-2.336205,53.409471,E05000823,Brooklands,"c(-2.336205, 53.409471)"
M33 4FT,-2.339443,53.41001,E05000823,Brooklands,"c(-2.339443, 53.41001)"
M33 4FU,-2.340701,53.40926,E05000823,Brooklands,"c(-2.340701, 53.40926)"
M33 4FW,-2.340603,53.408272,E05000823,Brooklands,"c(-2.340603, 53.408272)"
M33 4FX,-2.339883,53.408562,E05000823,Brooklands,"c(-2.339883, 53.408562)"
M33 4FY,-2.339939,53.409928,E05000823,Brooklands,"c(-2.339939, 53.409928)"
M33 4FZ,-2.36041,53.413113,E05000834,St Mary's,"c(-2.36041, 53.413113)"
M33 4GA,-2.346809,53.416712,E05000834,St Mary's,"c(-2.346809, 53.416712)"
M33 4GD,-2.346007,53.416202,E05000834,St Mary's,"c(-2.346007, 53.416202)"
M33 4GE,-2.361612,53.416435,E05000834,St Mary's,"c(-2.361612, 53.416435)"
M33 4GF,-2.338913,53.411378,E05000823,Brooklands,"c(-2.338913, 53.411378)"
M33 4GG,-2.362892,53.413069,E05000834,St Mary's,"c(-2.362892, 53.413069)"
M33 4GH,-2.356524,53.414374,E05000834,St Mary's,"c(-2.356524, 53.414374)"
M33 4GJ,-2.359768,53.419002,E05000834,St Mary's,"c(-2.359768, 53.419002)"
M33 4GN,-2.359768,53.419002,E05000834,St Mary's,"c(-2.359768, 53.419002)"
M33 4GP,-2.359578,53.41618,E05000834,St Mary's,"c(-2.359578, 53.41618)"
M33 4GQ,-2.359519,53.412772,E05000834,St Mary's,"c(-2.359519, 53.412772)"
M33 4GR,-2.357469,53.415899,E05000834,St Mary's,"c(-2.357469, 53.415899)"
M33 4GS,-2.354929,53.414405,E05000834,St Mary's,"c(-2.354929, 53.414405)"
M33 4GT,-2.355164,53.417245,E05000834,St Mary's,"c(-2.355164, 53.417245)"
M33 4GU,-2.35529,53.417991,E05000834,St Mary's,"c(-2.35529, 53.417991)"
M33 4GW,-2.360346,53.417967,E05000834,St Mary's,"c(-2.360346, 53.417967)"
M33 4GX,-2.362862,53.413141,E05000834,St Mary's,"c(-2.362862, 53.413141)"
M33 4GY,-2.358125,53.413432,E05000834,St Mary's,"c(-2.358125, 53.413432)"
M33 4GZ,-2.354463,53.41802,E05000834,St Mary's,"c(-2.354463, 53.41802)"
M33 4HA,-2.342159,53.411036,E05000822,Broadheath,"c(-2.342159, 53.411036)"
M33 4HB,-2.344538,53.411209,E05000822,Broadheath,"c(-2.344538, 53.411209)"
M33 4HD,-2.346913,53.410977,E05000822,Broadheath,"c(-2.346913, 53.410977)"
M33 4HE,-2.346445,53.41088,E05000822,Broadheath,"c(-2.346445, 53.41088)"
M33 4HF,-2.344042,53.409431,E05000822,Broadheath,"c(-2.344042, 53.409431)"
M33 4HG,-2.349783,53.410636,E05000822,Broadheath,"c(-2.349783, 53.410636)"
M33 4HH,-2.345371,53.410119,E05000822,Broadheath,"c(-2.345371, 53.410119)"
M33 4HJ,-2.346182,53.409874,E05000822,Broadheath,"c(-2.346182, 53.409874)"
M33 4HL,-2.34957,53.410295,E05000822,Broadheath,"c(-2.34957, 53.410295)"
M33 4HN,-2.349252,53.410009,E05000822,Broadheath,"c(-2.349252, 53.410009)"
M33 4HP,-2.352087,53.41089,E05000822,Broadheath,"c(-2.352087, 53.41089)"
M33 4HQ,-2.350297,53.410932,E05000822,Broadheath,"c(-2.350297, 53.410932)"
M33 4HR,-2.352615,53.409307,E05000822,Broadheath,"c(-2.352615, 53.409307)"
M33 4HS,-2.352179,53.409263,E05000822,Broadheath,"c(-2.352179, 53.409263)"
M33 4HT,-2.350815,53.408072,E05000822,Broadheath,"c(-2.350815, 53.408072)"
M33 4HU,-2.348892,53.408311,E05000822,Broadheath,"c(-2.348892, 53.408311)"
M33 4HW,-2.351562,53.411027,E05000822,Broadheath,"c(-2.351562, 53.411027)"
M33 4HX,-2.346978,53.407948,E05000822,Broadheath,"c(-2.346978, 53.407948)"
M33 4HY,-2.348669,53.408662,E05000822,Broadheath,"c(-2.348669, 53.408662)"
M33 4HZ,-2.348656,53.40895,E05000822,Broadheath,"c(-2.348656, 53.40895)"
M33 4JA,-2.351591,53.409121,E05000822,Broadheath,"c(-2.351591, 53.409121)"
M33 4JB,-2.348464,53.40931,E05000822,Broadheath,"c(-2.348464, 53.40931)"
M33 4JD,-2.34827,53.409589,E05000822,Broadheath,"c(-2.34827, 53.409589)"
M33 4JE,-2.362859,53.414534,E05000834,St Mary's,"c(-2.362859, 53.414534)"
M33 4JF,-2.345196,53.408931,E05000822,Broadheath,"c(-2.345196, 53.408931)"
M33 4JG,-2.350903,53.41324,E05000822,Broadheath,"c(-2.350903, 53.41324)"
M33 4JH,-2.345417,53.408337,E05000822,Broadheath,"c(-2.345417, 53.408337)"
M33 4JJ,-2.362533,53.409789,E05000834,St Mary's,"c(-2.362533, 53.409789)"
M33 4JL,-2.361551,53.409289,E05000834,St Mary's,"c(-2.361551, 53.409289)"
M33 4JN,-2.363138,53.410235,E05000834,St Mary's,"c(-2.363138, 53.410235)"
M33 4JP,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4JQ,-2.350448,53.412855,E05000822,Broadheath,"c(-2.350448, 53.412855)"
M33 4JR,-2.34928,53.413496,E05000822,Broadheath,"c(-2.34928, 53.413496)"
M33 4JS,-2.34236,53.41162,E05000822,Broadheath,"c(-2.34236, 53.41162)"
M33 4JT,-2.342629,53.41143,E05000822,Broadheath,"c(-2.342629, 53.41143)"
M33 4JU,-2.344705,53.411496,E05000822,Broadheath,"c(-2.344705, 53.411496)"
M33 4JW,-2.343485,53.411239,E05000822,Broadheath,"c(-2.343485, 53.411239)"
M33 4JX,-2.34265,53.412158,E05000834,St Mary's,"c(-2.34265, 53.412158)"
M33 4JY,-2.34557,53.412401,E05000834,St Mary's,"c(-2.34557, 53.412401)"
M33 4JZ,-2.345642,53.411952,E05000822,Broadheath,"c(-2.345642, 53.411952)"
M33 4LA,-2.347439,53.412774,E05000834,St Mary's,"c(-2.347439, 53.412774)"
M33 4LB,-2.348164,53.413095,E05000822,Broadheath,"c(-2.348164, 53.413095)"
M33 4LD,-2.350008,53.412335,E05000822,Broadheath,"c(-2.350008, 53.412335)"
M33 4LE,-2.347936,53.410974,E05000822,Broadheath,"c(-2.347936, 53.410974)"
M33 4LF,-2.349986,53.41158,E05000822,Broadheath,"c(-2.349986, 53.41158)"
M33 4LG,-2.357299,53.40994,E05000822,Broadheath,"c(-2.357299, 53.40994)"
M33 4LH,-2.349975,53.411984,E05000822,Broadheath,"c(-2.349975, 53.411984)"
M33 4LJ,-2.352076,53.411401,E05000822,Broadheath,"c(-2.352076, 53.411401)"
M33 4LL,-2.353643,53.411722,E05000822,Broadheath,"c(-2.353643, 53.411722)"
M33 4LN,-2.356949,53.411235,E05000822,Broadheath,"c(-2.356949, 53.411235)"
M33 4LP,-2.355328,53.409919,E05000822,Broadheath,"c(-2.355328, 53.409919)"
M33 4LQ,-2.355979,53.410375,E05000822,Broadheath,"c(-2.355979, 53.410375)"
M33 4LR,-2.358449,53.410806,E05000834,St Mary's,"c(-2.358449, 53.410806)"
M33 4LS,-2.34898,53.411699,E05000822,Broadheath,"c(-2.34898, 53.411699)"
M33 4LT,-2.345917,53.410594,E05000822,Broadheath,"c(-2.345917, 53.410594)"
M33 4LU,-2.345964,53.410809,E05000822,Broadheath,"c(-2.345964, 53.410809)"
M33 4LW,-2.356165,53.411076,E05000822,Broadheath,"c(-2.356165, 53.411076)"
M33 4LX,-2.347525,53.412234,E05000834,St Mary's,"c(-2.347525, 53.412234)"
M33 4LY,-2.347549,53.411488,E05000822,Broadheath,"c(-2.347549, 53.411488)"
M33 4LZ,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4NA,-2.352584,53.414565,E05000834,St Mary's,"c(-2.352584, 53.414565)"
M33 4NB,-2.3532,53.418096,E05000834,St Mary's,"c(-2.3532, 53.418096)"
M33 4ND,-2.34842,53.414964,E05000834,St Mary's,"c(-2.34842, 53.414964)"
M33 4NE,-2.35216,53.412445,E05000822,Broadheath,"c(-2.35216, 53.412445)"
M33 4NF,-2.354471,53.413535,E05000822,Broadheath,"c(-2.354471, 53.413535)"
M33 4NG,-2.359996,53.410399,E05000834,St Mary's,"c(-2.359996, 53.410399)"
M33 4NH,-2.355264,53.413056,E05000822,Broadheath,"c(-2.355264, 53.413056)"
M33 4NJ,-2.355243,53.412328,E05000822,Broadheath,"c(-2.355243, 53.412328)"
M33 4NL,-2.358276,53.411645,E05000822,Broadheath,"c(-2.358276, 53.411645)"
M33 4NN,-2.346639,53.414349,E05000834,St Mary's,"c(-2.346639, 53.414349)"
M33 4NP,-2.35282,53.42127,E05000834,St Mary's,"c(-2.35282, 53.42127)"
M33 4NQ,-2.359954,53.410849,E05000834,St Mary's,"c(-2.359954, 53.410849)"
M33 4NR,-2.360631,53.408986,E05000834,St Mary's,"c(-2.360631, 53.408986)"
M33 4NS,-2.363719,53.409507,E05000834,St Mary's,"c(-2.363719, 53.409507)"
M33 4NT,-2.349978,53.414249,E05000834,St Mary's,"c(-2.349978, 53.414249)"
M33 4NU,-2.352567,53.412507,E05000822,Broadheath,"c(-2.352567, 53.412507)"
M33 4NW,-2.361221,53.411196,E05000834,St Mary's,"c(-2.361221, 53.411196)"
M33 4NX,-2.360261,53.411556,E05000834,St Mary's,"c(-2.360261, 53.411556)"
M33 4NY,-2.359597,53.411272,E05000834,St Mary's,"c(-2.359597, 53.411272)"
M33 4NZ,-2.359277,53.41077,E05000834,St Mary's,"c(-2.359277, 53.41077)"
M33 4PA,-2.339118,53.414541,E05000834,St Mary's,"c(-2.339118, 53.414541)"
M33 4PB,-2.339898,53.41426,E05000834,St Mary's,"c(-2.339898, 53.41426)"
M33 4PD,-2.341306,53.415308,E05000834,St Mary's,"c(-2.341306, 53.415308)"
M33 4PE,-2.341845,53.416907,E05000834,St Mary's,"c(-2.341845, 53.416907)"
M33 4PF,-2.342251,53.416824,E05000834,St Mary's,"c(-2.342251, 53.416824)"
M33 4PG,-2.345597,53.41384,E05000834,St Mary's,"c(-2.345597, 53.41384)"
M33 4PH,-2.3431670000000002,53.416561,E05000834,St Mary's,"c(-2.343167, 53.416561)"
M33 4PJ,-2.343459,53.415482,E05000834,St Mary's,"c(-2.343459, 53.415482)"
M33 4PL,-2.342676,53.413551,E05000834,St Mary's,"c(-2.342676, 53.413551)"
M33 4PN,-2.342934,53.413883,E05000834,St Mary's,"c(-2.342934, 53.413883)"
M33 4PP,-2.344161,53.413008,E05000834,St Mary's,"c(-2.344161, 53.413008)"
M33 4PQ,-2.345498,53.41277,E05000834,St Mary's,"c(-2.345498, 53.41277)"
M33 4PR,-2.344882,53.414723,E05000834,St Mary's,"c(-2.344882, 53.414723)"
M33 4PS,-2.344299,53.413322,E05000834,St Mary's,"c(-2.344299, 53.413322)"
M33 4PT,-2.343711,53.415076,E05000834,St Mary's,"c(-2.343711, 53.415076)"
M33 4PU,-2.346696,53.415787,E05000834,St Mary's,"c(-2.346696, 53.415787)"
M33 4PW,-2.34369,53.414259,E05000834,St Mary's,"c(-2.34369, 53.414259)"
M33 4PX,-2.345534,53.41535,E05000834,St Mary's,"c(-2.345534, 53.41535)"
M33 4PY,-2.343971,53.417413,E05000834,St Mary's,"c(-2.343971, 53.417413)"
M33 4PZ,-2.344635,53.41768,E05000834,St Mary's,"c(-2.344635, 53.41768)"
M33 4QA,-2.346482,53.417262,E05000834,St Mary's,"c(-2.346482, 53.417262)"
M33 4QB,-2.346246,53.417793,E05000834,St Mary's,"c(-2.346246, 53.417793)"
M33 4QD,-2.341236,53.416009,E05000834,St Mary's,"c(-2.341236, 53.416009)"
M33 4QE,-2.342742,53.41614,E05000834,St Mary's,"c(-2.342742, 53.41614)"
M33 4QF,-2.342868,53.416823,E05000834,St Mary's,"c(-2.342868, 53.416823)"
M33 4QG,-2.359952,53.414085,E05000834,St Mary's,"c(-2.359952, 53.414085)"
M33 4QH,-2.355841,53.419086,E05000834,St Mary's,"c(-2.355841, 53.419086)"
M33 4QJ,-2.358298,53.419591,E05000834,St Mary's,"c(-2.358298, 53.419591)"
M33 4QL,-2.355687,53.420417,E05000834,St Mary's,"c(-2.355687, 53.420417)"
M33 4QN,-2.356229,53.420541,E05000834,St Mary's,"c(-2.356229, 53.420541)"
M33 4QP,-2.359783,53.41724,E05000834,St Mary's,"c(-2.359783, 53.41724)"
M33 4QQ,-2.360398,53.415324,E05000834,St Mary's,"c(-2.360398, 53.415324)"
M33 4QR,-2.362551,53.411902,E05000834,St Mary's,"c(-2.362551, 53.411902)"
M33 4QS,-2.355467,53.41568,E05000834,St Mary's,"c(-2.355467, 53.41568)"
M33 4QT,-2.353954,53.416485,E05000834,St Mary's,"c(-2.353954, 53.416485)"
M33 4QU,-2.358013,53.417965,E05000834,St Mary's,"c(-2.358013, 53.417965)"
M33 4QW,-2.358027,53.419619,E05000834,St Mary's,"c(-2.358027, 53.419619)"
M33 4QX,-2.360293,53.415324,E05000834,St Mary's,"c(-2.360293, 53.415324)"
M33 4QY,-2.36246,53.411794,E05000834,St Mary's,"c(-2.36246, 53.411794)"
M33 4QZ,-2.353954,53.416485,E05000834,St Mary's,"c(-2.353954, 53.416485)"
M33 4RA,-2.332836,53.419231,E05000834,St Mary's,"c(-2.332836, 53.419231)"
M33 4RB,-2.334435,53.417799,E05000834,St Mary's,"c(-2.334435, 53.417799)"
M33 4RD,-2.335296,53.41821,E05000834,St Mary's,"c(-2.335296, 53.41821)"
M33 4RE,-2.336242,53.41801,E05000834,St Mary's,"c(-2.336242, 53.41801)"
M33 4RF,-2.33609,53.417777,E05000834,St Mary's,"c(-2.33609, 53.417777)"
M33 4RG,-2.341863,53.413509,E05000834,St Mary's,"c(-2.341863, 53.413509)"
M33 4RH,-2.337292,53.417666,E05000834,St Mary's,"c(-2.337292, 53.417666)"
M33 4RJ,-2.337044,53.41674,E05000834,St Mary's,"c(-2.337044, 53.41674)"
M33 4RL,-2.338052,53.416621,E05000834,St Mary's,"c(-2.338052, 53.416621)"
M33 4RN,-2.33829,53.416287,E05000834,St Mary's,"c(-2.33829, 53.416287)"
M33 4RP,-2.338102,53.415425,E05000834,St Mary's,"c(-2.338102, 53.415425)"
M33 4RQ,-2.340303,53.415904,E05000834,St Mary's,"c(-2.340303, 53.415904)"
M33 4RR,-2.34154,53.412656,E05000834,St Mary's,"c(-2.34154, 53.412656)"
M33 4RS,-2.339983,53.413541,E05000834,St Mary's,"c(-2.339983, 53.413541)"
M33 4RT,-2.34062,53.412317,E05000834,St Mary's,"c(-2.34062, 53.412317)"
M33 4RU,-2.33929,53.413444,E05000834,St Mary's,"c(-2.33929, 53.413444)"
M33 4RW,-2.33931,53.415979,E05000834,St Mary's,"c(-2.33931, 53.415979)"
M33 4RX,-2.338066,53.414661,E05000834,St Mary's,"c(-2.338066, 53.414661)"
M33 4RY,-2.337199,53.415419,E05000834,St Mary's,"c(-2.337199, 53.415419)"
M33 4RZ,-2.335899,53.416537,E05000834,St Mary's,"c(-2.335899, 53.416537)"
M33 4SA,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4SB,-2.337002,53.418925,E05000834,St Mary's,"c(-2.337002, 53.418925)"
M33 4SD,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4SE,-2.336563,53.418701,E05000834,St Mary's,"c(-2.336563, 53.418701)"
M33 4SF,-2.348769,53.413534,E05000822,Broadheath,"c(-2.348769, 53.413534)"
M33 4SG,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4SH,-2.343873,53.41646,E05000834,St Mary's,"c(-2.343873, 53.41646)"
M33 4SJ,-2.338283,53.417285,E05000834,St Mary's,"c(-2.338283, 53.417285)"
M33 4SL,-2.348769,53.413534,E05000822,Broadheath,"c(-2.348769, 53.413534)"
M33 4SN,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4SP,-2.347914,53.415684,E05000834,St Mary's,"c(-2.347914, 53.415684)"
M33 4SQ,-2.339953,53.415393,E05000834,St Mary's,"c(-2.339953, 53.415393)"
M33 4SR,-2.341123,53.41307,E05000834,St Mary's,"c(-2.341123, 53.41307)"
M33 4SS,-2.340793,53.413278,E05000834,St Mary's,"c(-2.340793, 53.413278)"
M33 4ST,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4SU,-2.360575,53.413085,E05000834,St Mary's,"c(-2.360575, 53.413085)"
M33 4SW,-2.33972,53.416418,E05000834,St Mary's,"c(-2.33972, 53.416418)"
M33 4SY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4TA,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4TD,-2.348769,53.413534,E05000822,Broadheath,"c(-2.348769, 53.413534)"
M33 4TE,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4TF,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4TH,-2.3488,53.413606,E05000822,Broadheath,"c(-2.3488, 53.413606)"
M33 4TJ,-2.351372,53.417238,E05000834,St Mary's,"c(-2.351372, 53.417238)"
M33 4TR,-2.34833,53.41687,E05000834,St Mary's,"c(-2.34833, 53.41687)"
M33 4TW,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4TX,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UB,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4UD,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4UF,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4UG,-2.360032,53.409392,E05000834,St Mary's,"c(-2.360032, 53.409392)"
M33 4UH,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4UJ,-2.348754,53.413543,E05000822,Broadheath,"c(-2.348754, 53.413543)"
M33 4UL,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UN,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UP,-2.35336,53.413835,E05000834,St Mary's,"c(-2.35336, 53.413835)"
M33 4UQ,-2.348769,53.413534,E05000822,Broadheath,"c(-2.348769, 53.413534)"
M33 4UR,-2.353619,53.414283,E05000834,St Mary's,"c(-2.353619, 53.414283)"
M33 4US,-2.353566,53.415075,E05000834,St Mary's,"c(-2.353566, 53.415075)"
M33 4UT,-2.353614,53.415389,E05000834,St Mary's,"c(-2.353614, 53.415389)"
M33 4UU,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UW,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UX,-2.350171,53.417539,E05000834,St Mary's,"c(-2.350171, 53.417539)"
M33 4UY,-2.316725,53.425767,E05000833,Priory,"c(-2.316725, 53.425767)"
M33 4UZ,-2.348982,53.415618,E05000834,St Mary's,"c(-2.348982, 53.415618)"
M33 4WA,-2.350767,53.418732,E05000834,St Mary's,"c(-2.350767, 53.418732)"
M33 4WB,-2.348768,53.415269,E05000834,St Mary's,"c(-2.348768, 53.415269)"
M33 4WD,-2.351667,53.412878,E05000822,Broadheath,"c(-2.351667, 53.412878)"
