postcode,lat,long
M8 8NB,53.494663,-2.239626
M8 8ND,53.499627,-2.242078
M8 8NE,53.495796,-2.243958
M8 8NF,53.494582,-2.239806
M8 8NJ,53.49736,-2.239641
M8 8NL,53.497395,-2.24439
M8 8NN,53.496392,-2.241758
M8 8NP,53.4968,-2.240693
M8 8NS,53.496455,-2.242651
M8 8NT,53.499377,-2.2422
M8 8NU,53.497809,-2.243017
M8 8NW,53.496714,-2.23911
M8 8NX,53.495556,-2.242646
M8 8NY,53.497082,-2.243589
M8 8NZ,53.498862,-2.247745
M8 8PD,53.496452,-2.244158
M8 8PH,53.496452,-2.244158
M8 8PJ,53.495556,-2.242646
M8 8PL,53.499019,-2.241505
M8 8PP,53.499019,-2.241505
M8 8PR,53.497462,-2.238029
M8 8PS,53.496706,-2.242712
M8 8PT,53.497448,-2.240561
M8 8PX,53.498473,-2.236045
M8 8PY,53.493376,-2.240387
M8 8PZ,53.493738,-2.239184
M8 8QA,53.491987,-2.238526
M8 8QB,53.506646,-2.243403
M8 8QD,53.492869,-2.238108
M8 8QE,53.493812,-2.237418
M8 8QF,53.492043,-2.23729
M8 8QG,53.492796,-2.23856
M8 8QH,53.493685,-2.23808
M8 8QJ,53.494776,-2.237426
M8 8QL,53.492798,-2.23746
M8 8QN,53.493012,-2.238441
M8 8QQ,53.492866,-2.239616
M8 8QR,53.506566,-2.24298
M8 8QT,53.491967,-2.239611
M8 8QW,53.492869,-2.238108
M8 8RA,53.494615,-2.235628
M8 8RB,53.495568,-2.236616
M8 8RD,53.493259,-2.236438
M8 8RE,53.495182,-2.236524
M8 8RF,53.494858,-2.236703
M8 8RG,53.493314,-2.234672
M8 8RH,53.494669,-2.236611
M8 8RJ,53.49449,-2.235387
M8 8RL,53.493768,-2.238114
M8 8RP,53.495568,-2.236616
M8 8RQ,53.495259,-2.232994
M8 8RR,53.494143,-2.234664
M8 8RS,53.506646,-2.243403
M8 8RU,53.492872,-2.236601
M8 8RW,53.494013,-2.236683
M8 8RX,53.493768,-2.238114
M8 8RY,53.494421,-2.238265
M8 8SA,53.503486,-2.232695
M8 8SF,53.493768,-2.238114
M8 8SH,53.49448,-2.237017
M8 8SJ,53.494669,-2.236611
M8 8SP,53.493768,-2.238114
M8 8SS,53.499019,-2.241505
M8 8SW,53.506646,-2.243403
M8 8SY,53.500877,-2.247184
M8 8TA,53.506646,-2.243403
M8 8TB,53.499158,-2.239651
M8 8TD,53.499158,-2.239651
M8 8TE,53.499158,-2.239651
M8 8TP,53.493348,-2.236875
M8 8TR,53.506646,-2.243403
M8 8TS,53.492503,-2.23684
M8 8TT,53.499019,-2.241505
M8 8TU,53.500047,-2.244179
M8 8TW,53.506646,-2.243403
M8 8TX,53.500149,-2.242702
M8 8TY,53.506646,-2.243403
M8 8TZ,53.506566,-2.24298
M8 8UA,53.502686,-2.23257
M8 8UB,53.500819,-2.231188
M8 8UD,53.500602,-2.232031
M8 8UE,53.502084,-2.232582
M8 8UF,53.500371,-2.234002
M8 8UG,53.501952,-2.235717
M8 8UH,53.500085,-2.234199
M8 8UJ,53.504355,-2.234132
M8 8UL,53.504213,-2.233121
M8 8UN,53.502043,-2.234904
M8 8UP,53.501162,-2.23526
M8 8UQ,53.500361,-2.235844
M8 8UR,53.500068,-2.233762
M8 8US,53.500421,-2.232558
M8 8UT,53.501001,-2.233674
M8 8UU,53.501555,-2.23166
M8 8UW,53.501424,-2.234493
M8 8UX,53.502882,-2.232599
M8 8UY,53.502113,-2.231467
M8 8UZ,53.502813,-2.231877
M8 8WA,53.497146,-2.24217
M8 8WB,53.501554,-2.231069
M8 8WD,53.501734,-2.231992
M8 8WE,53.495212,-2.242701
M8 8WF,53.501484,-2.231358
M8 8WG,53.501673,-2.231434
M8 8WH,53.502796,-2.231229
M8 8WJ,53.502229,-2.231784
M8 8WL,53.50259,-2.231258
M8 8WN,53.502984,-2.231848
M8 8WP,53.506646,-2.243403
M8 8WQ,53.502939,-2.232014
M8 8WR,53.506646,-2.243403
M8 8WS,53.506646,-2.243403
M8 8WT,53.506646,-2.243403
M8 8WU,53.506646,-2.243403
M8 8WW,53.506646,-2.243403
M8 8WX,53.506646,-2.243403
M8 8WY,53.506646,-2.243403
M8 8WZ,53.506646,-2.243403
M8 8XA,53.502156,-2.232206
M8 8XB,53.504250999999996,-2.232127
M8 8XD,53.503643,-2.230269
M8 8XE,53.506646,-2.243403
M8 8XF,53.502067,-2.231934
M8 8XG,53.504147,-2.22997
M8 8XH,53.50412,-2.23003
M8 8XJ,53.50412,-2.23003
M8 8XL,53.506646,-2.243403
M8 8XN,53.506646,-2.243403
M8 8XS,53.506646,-2.243403
M8 8XT,53.506566,-2.24298
M8 8XU,53.502389,-2.232569
M8 8XW,53.506646,-2.243403
M8 8XX,53.506646,-2.243403
M8 8XY,53.506646,-2.243403
M8 8XZ,53.506646,-2.243403
M8 8YD,53.498725,-2.253201
M8 8YE,53.499336,-2.249119
M8 8YF,53.49925,-2.251621
M8 8YG,53.499451,-2.250175
M8 8YH,53.498946,-2.250534
M8 8YJ,53.498729,-2.251362
M8 8YR,53.499772,-2.251247
M8 8YS,53.499019,-2.241505
M8 8YT,53.499362,-2.253838
M8 8YU,53.500091,-2.25339
M8 8YW,53.499418,-2.252783
M8 8ZZ,53.506646,-2.243403
M8 9AA,53.506566,-2.24298
M8 9AB,53.507557,-2.241975
M8 9AD,53.507154,-2.241325
M8 9AE,53.507706,-2.243921
M8 9AF,53.507041,-2.243782
M8 9AG,53.505645,-2.245342
M8 9AH,53.507416,-2.244945
M8 9AJ,53.507469,-2.245594
M8 9AL,53.506147,-2.241214
M8 9AN,53.506646,-2.243403
M8 9AP,53.506112,-2.245284
M8 9AQ,53.507468,-2.241658
M8 9AR,53.505746,-2.244136
M8 9AS,53.507211,-2.244326
M8 9AT,53.507491,-2.243423
M8 9AU,53.507921,-2.243347
M8 9AW,53.506953,-2.242771
M8 9AX,53.506905,-2.243296
M8 9AY,53.507219,-2.243448
M8 9AZ,53.506646,-2.243403
M8 9BA,53.506911,-2.245922
M8 9BB,53.505269,-2.244405
M8 9BD,53.505078,-2.245263
M8 9BE,53.502218,-2.246091
M8 9BF,53.502083,-2.245469
M8 9BG,53.504187,-2.246102
M8 9BH,53.502616,-2.244947
M8 9BJ,53.502273,-2.245729
M8 9BL,53.502912,-2.245447
M8 9BN,53.507148,-2.244295
M8 9BP,53.502587,-2.246214
M8 9BQ,53.502715,-2.245159
M8 9BR,53.503198,-2.245946
M8 9BS,53.503703,-2.245376
M8 9BT,53.504587,-2.243722
M8 9BU,53.503639,-2.245707
M8 9BW,53.50357,-2.244486
M8 9BX,53.503749,-2.244818
M8 9BY,53.504007,-2.245345
M8 9BZ,53.503668,-2.245089
M8 9DA,53.504694,-2.24416
M8 9DB,53.504539,-2.245366
M8 9DD,53.504442,-2.244596
M8 9DE,53.504334,-2.244384
M8 9DF,53.504441,-2.244883
M8 9DG,53.508027,-2.24522
M8 9DH,53.50844,-2.245117
M8 9DJ,53.509085,-2.246447
M8 9DL,53.50181,-2.260772
M8 9DN,53.508498,-2.247861
M8 9DP,53.508175,-2.247482
M8 9DQ,53.512058,-2.242981
M8 9DR,53.507941,-2.247376
M8 9DS,53.504494,-2.24538
M8 9DT,53.502709,-2.260778
M8 9DU,53.505199,-2.243455
M8 9DW,53.502255,-2.245729
M8 9DX,53.506646,-2.243403
M8 9DY,53.4948,-2.251957
M8 9EA,53.507381,-2.249001
M8 9EB,53.507659,-2.248987
M8 9ED,53.508218,-2.243789
M8 9EE,53.509001,-2.243491
M8 9EF,53.507371,-2.249302
M8 9EG,53.509331,-2.244715
M8 9EH,53.510812,-2.245598
M8 9EJ,53.510516,-2.245521
M8 9EL,53.510292,-2.245293
M8 9EN,53.51037,-2.246364
M8 9EP,53.511008,-2.245536
M8 9EQ,53.510076,-2.245217
M8 9ER,53.508356,-2.242658
M8 9ES,53.509073,-2.247925
M8 9ET,53.509714,-2.246361
M8 9EU,53.509155,-2.247202
M8 9EW,53.508948,-2.247487
M8 9EX,53.508384,-2.246262
M8 9EY,53.508942,-2.245979
M8 9EZ,53.508095,-2.246773
M8 9FE,53.50758,-2.243906
M8 9FF,53.506646,-2.243403
M8 9FG,53.508661,-2.242932
M8 9FL,53.509621,-2.247823
M8 9FN,53.509956,-2.246995
M8 9FR,53.507685,-2.24555
M8 9GA,53.505843,-2.245011
M8 9GH,53.509981,-2.247674
M8 9GL,53.507148,-2.244295
M8 9GR,53.506921,-2.245198
M8 9GW,53.505437,-2.245718
M8 9HA,53.510069,-2.2487
M8 9HB,53.506646,-2.243403
M8 9HD,53.509388,-2.243328
M8 9HF,53.509655,-2.248908
M8 9HH,53.507148,-2.244295
M8 9HJ,53.508572,-2.242464
M8 9HT,53.508401,-2.242282
M8 9HY,53.508076,-2.243139
M8 9HZ,53.510714,-2.244509
M8 9JA,53.509934,-2.244236
M8 9JE,53.51147,-2.244998
M8 9JG,53.511559,-2.245406
M8 9JL,53.507244,-2.241205
M8 9JN,53.511444,-2.24435
M8 9JP,53.510969,-2.243895
M8 9JR,53.511665,-2.241742
M8 9JS,53.512051,-2.241956
M8 9JT,53.512545,-2.242019
M8 9JU,53.512203,-2.242409
M8 9JW,53.510529,-2.243757
M8 9JX,53.512039,-2.243464
M8 9LA,53.509042,-2.241215
M8 9LB,53.508809,-2.240625
M8 9LD,53.510202,-2.240603
M8 9LE,53.509272,-2.242664
M8 9LF,53.510992,-2.241256
M8 9LG,53.509087,-2.240974
M8 9LH,53.509833,-2.241129
M8 9LJ,53.51056,-2.241314
M8 9LL,53.509912,-2.242094
M8 9LN,53.509194,-2.241472
M8 9LP,53.509985,-2.241371
M8 9LQ,53.51014,-2.240105
M8 9LR,53.507917,-2.241585
M8 9LS,53.507857,-2.240454
M8 9LT,53.508693,-2.240218
M8 9LU,53.509016,-2.240476
M8 9LW,53.510183,-2.241176
M8 9LX,53.509873,-2.239199
M8 9LY,53.51034,-2.239352
M8 9LZ,53.509549,-2.238971
M8 9NA,53.508334,-2.23999
M8 9NB,53.509772,-2.239832
M8 9ND,53.509539,-2.239966
M8 9NN,53.509544,-2.241504
M8 9NS,53.511661,-2.243823
M8 9NT,53.512118,-2.240026
M8 9NW,53.510303,-2.244238
M8 9PA,53.507219,-2.240451
M8 9PB,53.506508,-2.245317
M8 9PE,53.502682,-2.246814
M8 9PH,53.506675,-2.245888
M8 9QP,53.506869,-2.244293
M8 9QQ,53.507327,-2.244507
M8 9QR,53.505495,-2.243652
M8 9QS,53.506157,-2.244271
M8 9QT,53.50714,-2.242875
M8 9QU,53.506969,-2.242934
M8 9RB,53.501842,-2.245697
M8 9SA,53.50858,-2.247123
M8 9SB,53.506566,-2.24298
M8 9SD,53.506646,-2.243403
M8 9SE,53.491929,-2.257697
M8 9SG,53.496245,-2.253005
M8 9SN,53.494482,-2.253537
M8 9TA,53.494639,-2.251684
M8 9TR,53.506646,-2.243403
M8 9TW,53.494674,-2.251835
M8 9TY,53.494852,-2.251894
M8 9TZ,53.49571,-2.253934
M8 9UE,53.49511,-2.254159
M8 9US,53.494726,-2.253041
M8 9WF,53.506646,-2.243403
M8 9WG,53.506646,-2.243403
M8 9WH,53.506646,-2.243403
M8 9WJ,53.506646,-2.243403
M8 9WL,53.506646,-2.243403
M8 9WN,53.506646,-2.243403
M8 9WP,53.506646,-2.243403
M8 9WQ,53.512496,-2.239666
M8 9WR,53.506646,-2.243403
M8 9WS,53.512496,-2.239666
M8 9WT,53.512496,-2.239681
M8 9WU,53.512496,-2.239666
M8 9WW,53.506646,-2.243403
M8 9WX,53.512496,-2.239666
M8 9WY,53.506646,-2.243403
M8 9WZ,53.512496,-2.239666
M8 9XA,53.507706,-2.243921
M8 9XB,53.506646,-2.243403
M8 9XD,53.506646,-2.243403
M8 9XE,53.501842,-2.245697
M8 9XF,53.506646,-2.243403
M8 9XZ,53.506646,-2.243403
M8 9YA,53.496388,-2.253383
M8 9YB,53.496567,-2.253459
M8 9YD,53.495904,-2.252807
M8 9YE,53.496927,-2.253567
M8 9YF,53.496756,-2.253626
M8 9YG,53.497115,-2.253945
M8 9YH,53.497653,-2.25428
M8 9YJ,53.495258,-2.251959
M8 9ZL,53.506646,-2.243403
M9 0AE,53.535041,-2.229821
M9 0BN,53.53505,-2.229821
M9 0BP,53.53505,-2.229821
M9 0FN,53.534341,-2.219211
M9 0GA,53.537178,-2.235249
M9 0GB,53.536585,-2.230402
M9 0GD,53.536145,-2.230174
M9 0GE,53.537218,-2.233107
M9 0GG,53.535599,-2.23856
M9 0GH,53.535088,-2.233125
M9 0GJ,53.536766,-2.234749
M9 0GL,53.537927,-2.233986
M9 0GN,53.536585,-2.230402
M9 0GP,53.536662,-2.232545
M9 0GQ,53.535727,-2.237383
M9 0GR,53.533479,-2.242169
M9 0GS,53.533848,-2.242095
M9 0GT,53.534162,-2.242459
M9 0GU,53.534656,-2.242432
M9 0GW,53.535595,-2.231529
M9 0GX,53.534791,-2.242282
M9 0GY,53.534855,-2.241905
M9 0LQ,53.537421,-2.235084
M9 0LR,53.534373,-2.221398
M9 0NA,53.533704,-2.218785
M9 0NB,53.533204,-2.222116
M9 0ND,53.533349,-2.221106
M9 0NE,53.533481,-2.22631
M9 0NF,53.533727,-2.225861
M9 0NG,53.53278,-2.227666
M9 0NH,53.534345,-2.227131
M9 0NJ,53.534208,-2.227991
M9 0NL,53.533725,-2.226962
M9 0NN,53.533886,-2.227295
M9 0NP,53.534852,-2.229669
M9 0NQ,53.533829,-2.228607
M9 0NR,53.534842,-2.230227
M9 0NS,53.533397,-2.228892
M9 0NT,53.533318,-2.228333
M9 0NU,53.537183,-2.231973
M9 0NW,53.534955,-2.227723
M9 0NX,53.537453,-2.232746
M9 0NY,53.537803,-2.232944
M9 0NZ,53.53646,-2.23823
M9 0PA,53.534772,-2.238193
M9 0PB,53.534508,-2.239351
M9 0PD,53.534693,-2.237332
M9 0PE,53.536276,-2.237024
M9 0PF,53.535813,-2.239044
M9 0PG,53.534152,-2.23837
M9 0PH,53.534367,-2.242111
M9 0PJ,53.514635,-2.216455
M9 0PL,53.5338,-2.238957
M9 0PN,53.534282,-2.240498
M9 0PP,53.535857,-2.239572
M9 0PQ,53.534436,-2.239941
M9 0PR,53.534294,-2.239171
M9 0PS,53.534881,-2.237922
M9 0PT,53.53509,-2.236701
M9 0PU,53.535668,-2.235573
M9 0PW,53.535865,-2.240055
M9 0PX,53.534984,-2.235765
M9 0PY,53.534994,-2.235041
M9 0PZ,53.535113,-2.234197
M9 0QA,53.533534,-2.241746
M9 0QB,53.533741,-2.241536
M9 0QD,53.53393,-2.241477
M9 0QE,53.534164,-2.241297
M9 0QF,53.534353,-2.241283
M9 0QG,53.53679,-2.236077
M9 0QH,53.534464,-2.234962
M9 0QJ,53.536875,-2.233784
M9 0QL,53.537754,-2.23483
M9 0QN,53.535703,-2.217015
M9 0QP,53.535665,-2.232465
M9 0QQ,53.536226,-2.235214
M9 0QR,53.536551,-2.239018
M9 0QS,53.537938,-2.236624
M9 0QT,53.537338,-2.231734
M9 0QU,53.534749,-2.24112
M9 0QW,53.536872,-2.231189
M9 0QX,53.534965,-2.24097
M9 0QY,53.53499,-2.241589
M9 0QZ,53.535243,-2.241228
M9 0RA,53.533761,-2.222255
M9 0RB,53.533911,-2.218514
M9 0RD,53.533461,-2.214122
M9 0RE,53.533918,-2.214999
M9 0RF,53.534172,-2.213673
M9 0RG,53.535327,-2.221102
M9 0RH,53.534385,-2.214896
M9 0RJ,53.534384,-2.215303
M9 0RL,53.534491,-2.216118
M9 0RN,53.5342,-2.217867
M9 0RP,53.536041,-2.218631
M9 0RQ,53.53565,-2.221194
M9 0RR,53.533802,-2.224292
M9 0RS,53.533899,-2.224941
M9 0RT,53.53299,-2.225842
M9 0RU,53.537485,-2.225504
M9 0RW,53.5355,-2.219926
M9 0RX,53.537541,-2.228944
M9 0RY,53.536896,-2.227779
M9 0RZ,53.536273,-2.224411
M9 0SA,53.534315,-2.218803
M9 0SB,53.538741,-2.226627
M9 0SD,53.538733,-2.225872
M9 0SE,53.538949,-2.221332
M9 0SF,53.539816,-2.218982
M9 0SG,53.534139,-2.217112
M9 0SH,53.539058,-2.225286
M9 0SJ,53.536428,-2.223642
M9 0SL,53.536957,-2.223826
M9 0SN,53.537455,-2.226771
M9 0SQ,53.536272,-2.225195
M9 0SR,53.534378,-2.223948
M9 0SS,53.534601,-2.224508
M9 0ST,53.534879,-2.219938
M9 0SU,53.53425,-2.220236
M9 0SX,53.53644,-2.226735
M9 0TZ,53.536494,-2.240224
M9 0WA,53.533229,-2.218179
M9 0WB,53.532634,-2.223698
M9 0WD,53.534673,-2.22911
M9 0WE,53.535134,-2.228101
M9 0WF,53.534695,-2.227058
M9 0WG,53.514635,-2.216455
M9 0WH,53.514635,-2.216455
M9 0WL,53.53441,-2.225623
M9 0WN,53.535105,-2.229097
M9 0WP,53.533996,-2.230932
M9 0WQ,53.529679,-2.22249
M9 0WW,53.534305,-2.228927
M9 0WY,53.514635,-2.216455
M9 0WZ,53.514635,-2.216455
M9 1AA,53.51359,-2.212589
M9 1AB,53.515533,-2.211784
M9 1AD,53.51359,-2.212589
M9 1AE,53.514128,-2.213406
M9 1AF,53.514183,-2.212637
M9 1AH,53.517841,-2.213047
M9 1AJ,53.516851,-2.213646
M9 1AN,53.514851,-2.211283
M9 1AP,53.515348,-2.209672
M9 1AQ,53.515716,-2.210036
M9 1AR,53.515715,-2.210383
M9 1AS,53.515697,-2.210684
M9 1AT,53.516001,-2.211771
M9 1AW,53.514168,-2.211099
M9 1AY,53.507442,-2.21292
M9 1AZ,53.507298,-2.212557
M9 1BA,53.515913,-2.210459
M9 1BE,53.512204,-2.213547
M9 1BG,53.509927,-2.210248
M9 1BH,53.510547,-2.210659
M9 1BN,53.510286,-2.210491
M9 1BP,53.512619,-2.213036
M9 1BX,53.511798,-2.209564
M9 1DA,53.511987,-2.209489
M9 1DB,53.511795,-2.211072
M9 1DD,53.514507,-2.202037
M9 1DH,53.512691,-2.212584
M9 1DJ,53.51179,-2.214088
M9 1DL,53.512689,-2.214092
M9 1DN,53.512694,-2.211076
M9 1DP,53.513596,-2.209573
M9 1DT,53.513618,-2.20713
M9 1DU,53.513982,-2.20962
M9 1DX,53.514408,-2.207466
M9 1DY,53.51564,-2.207472
M9 1DZ,53.515685,-2.207125
M9 1EA,53.516125,-2.20773
M9 1EB,53.517025,-2.206951
M9 1ED,53.514635,-2.2062
M9 1EE,53.517334,-2.204539
M9 1EF,53.516858,-2.204476
M9 1EG,53.514811,-2.203139
M9 1EH,53.51423,-2.206273
M9 1EJ,53.516969,-2.202818
M9 1EL,53.516397,-2.2009
M9 1EN,53.516129,-2.199964
M9 1EP,53.514072,-2.204614
M9 1EQ,53.514298,-2.203831
M9 1ER,53.514502,-2.205053
M9 1ES,53.516661,-2.204219
M9 1ET,53.51653,-2.201625
M9 1EU,53.517258,-2.20193
M9 1EX,53.516372,-2.199452
M9 1EY,53.516092,-2.200748
M9 1EZ,53.514507,-2.202037
M9 1FA,53.516212,-2.209344
M9 1FB,53.514411,-2.205822
M9 1FD,53.516297,-2.206495
M9 1FE,53.515184,-2.205901
M9 1FF,53.514986,-2.205975
M9 1FG,53.515771,-2.204426
M9 1FH,53.514043,-2.205775
M9 1FJ,53.51441,-2.201237
M9 1FL,53.515075,-2.201195
M9 1FN,53.515193,-2.200517
M9 1FP,53.514502,-2.205053
M9 1FQ,53.515468,-2.202962
M9 1FR,53.516147,-2.205106
M9 1FS,53.516386,-2.202212
M9 1FT,53.516421,-2.197341
M9 1FU,53.516531,-2.201142
M9 1FX,53.515688,-2.199977
M9 1FY,53.515364,-2.200488
M9 1FZ,53.515398,-2.201559
M9 1GG,53.506004,-2.212566
M9 1GN,53.504696,-2.215364
M9 1GP,53.502799,-2.21555
M9 1GQ,53.505434,-2.214809
M9 1GR,53.506823,-2.212178
M9 1GT,53.507293,-2.215573
M9 1GU,53.50729,-2.217081
M9 1GW,53.503663,-2.214755
M9 1HA,53.515154,-2.202206
M9 1HB,53.513606,-2.203541
M9 1HD,53.514275,-2.201403
M9 1HE,53.513795,-2.203421
M9 1HF,53.513345,-2.203766
M9 1HH,53.512707,-2.203537
M9 1HJ,53.51537,-2.202056
M9 1HL,53.514175,-2.202005
M9 1HR,53.513433,-2.205033
M9 1HS,53.513596,-2.209573
M9 1HT,53.513603,-2.205049
M9 1HU,53.513142,-2.20663
M9 1HY,53.512861,-2.207941
M9 1HZ,53.511795,-2.211072
M9 1JA,53.510155,-2.208621
M9 1JB,53.512737,-2.207307
M9 1JD,53.512946,-2.205649
M9 1JE,53.512115,-2.208042
M9 1JF,53.511305,-2.208702
M9 1JG,53.5103,-2.207672
M9 1JH,53.510837,-2.209152
M9 1JJ,53.512005,-2.204317
M9 1JL,53.511895,-2.205614
M9 1JN,53.512363,-2.205103
M9 1JP,53.511339,-2.204374
M9 1JQ,53.511084,-2.206499
M9 1JR,53.511686,-2.206713
M9 1JS,53.512181,-2.206459
M9 1JW,53.50941,-2.207954
M9 1JX,53.511803,-2.206548
M9 1LA,53.509189,-2.205736
M9 1LB,53.50881,-2.201332
M9 1LD,53.508561,-2.204979
M9 1LE,53.507644,-2.20499
M9 1LF,53.507555,-2.204507
M9 1LG,53.507121,-2.200524
M9 1LH,53.507063,-2.203298
M9 1LJ,53.507297,-2.202757
M9 1LL,53.506705,-2.202015
M9 1LN,53.506585,-2.198893
M9 1LP,53.507476,-2.198189
M9 1LQ,53.507996,-2.198659
M9 1LR,53.507734,-2.199713
M9 1LS,53.508354,-2.199761
M9 1LT,53.508632,-2.20026
M9 1LU,53.508235,-2.201148
M9 1LW,53.507032,-2.200237
M9 1LX,53.507336,-2.201159
M9 1LY,53.507379,-2.202109
M9 1LZ,53.508073,-2.201253
M9 1NA,53.507767,-2.201719
M9 1NB,53.508218,-2.200499
M9 1NG,53.509606,-2.198229
M9 1NH,53.509667,-2.2099
M9 1NJ,53.509645,-2.207095
M9 1NL,53.510602,-2.204356
M9 1NN,53.50956,-2.204351
M9 1NP,53.509232,-2.201273
M9 1NQ,53.509101,-2.199327
M9 1NR,53.509685,-2.199496
M9 1NS,53.510061,-2.200041
M9 1NT,53.509834,-2.201623
M9 1NU,53.511494,-2.203109
M9 1NW,53.50993,-2.203629
M9 1NY,53.512511,-2.202586
M9 1NZ,53.51357,-2.20336
M9 1PA,53.509099,-2.211058
M9 1PG,53.509099,-2.211058
M9 1PH,53.5082,-2.211054
M9 1PJ,53.508365,-2.209321
M9 1PL,53.508644,-2.208915
M9 1PN,53.508888,-2.208479
M9 1PP,53.508362,-2.210678
M9 1PQ,53.508291,-2.210406
M9 1PR,53.508297,-2.212004
M9 1PW,53.509101,-2.209551
M9 1PX,53.50937,-2.210276
M9 1PY,53.509243,-2.210546
M9 1PZ,53.508668,-2.210785
M9 1QE,53.506079,-2.211089
M9 1QG,53.505831,-2.214012
M9 1QN,53.505063,-2.216225
M9 1QP,53.506414,-2.214739
M9 1QQ,53.505459,-2.215805
M9 1QR,53.507134,-2.213868
M9 1QS,53.505459,-2.215805
M9 1QT,53.507296,-2.214065
M9 1QU,53.505498,-2.214056
M9 1QW,53.504299,-2.215934
M9 1QX,53.502802,-2.214042
M9 1QY,53.505493,-2.217071
M9 1RH,53.510891,-2.214083
M9 1RJ,53.506389,-2.218584
M9 1RN,53.508189,-2.217085
M9 1RW,53.501892,-2.220068
M9 1RX,53.502793,-2.218565
M9 1SG,53.507538,-2.219374
M9 1SH,53.50523,-2.218156
M9 1SJ,53.50549,-2.218579
M9 1SL,53.506389,-2.218584
M9 1SN,53.508258,-2.218835
M9 1SP,53.507285,-2.220096
M9 1SQ,53.507447,-2.219931
M9 1SR,53.507343,-2.217865
M9 1SS,53.506794,-2.218299
M9 1ST,53.506935,-2.219627
M9 1SU,53.50625,-2.225503
M9 1SW,53.508355,-2.219604
M9 1SX,53.50549,-2.218579
M9 1SY,53.505449,-2.216574
M9 1SZ,53.507312,-2.215075
M9 1TD,53.501886,-2.223083
M9 1TE,53.505245,-2.224805
M9 1TF,53.503404,-2.218749
M9 1TH,53.505802,-2.224627
M9 1TT,53.510493,-2.215348
M9 1TU,53.509703,-2.214997
M9 1TX,53.509093,-2.214074
M9 1TY,53.509256,-2.213623
M9 1TZ,53.508718,-2.212896
M9 1UA,53.509473,-2.212885
M9 1UL,53.510176,-2.212044
M9 1UN,53.510444,-2.212663
M9 1UP,53.510773,-2.214806
M9 1UQ,53.510635,-2.211518
M9 1UR,53.507166,-2.216266
M9 1UW,53.510785,-2.212786
M9 1WG,53.511188,-2.198357
M9 1WH,53.50994,-2.208303
M9 1WJ,53.510979,-2.204689
M9 1WL,53.510081,-2.204595
M9 1WN,53.509105,-2.202253
M9 1WP,53.508867,-2.199492
M9 1WQ,53.510085,-2.196904
M9 1WR,53.510068,-2.201337
M9 1WS,53.510241,-2.200268
M9 1WT,53.511952,-2.20388
M9 1WU,53.511808,-2.203532
M9 1WW,53.509348,-2.201998
M9 1XA,53.511787,-2.215596
M9 1XB,53.509987,-2.217094
M9 1XD,53.509601,-2.216655
M9 1XE,53.513117,-2.215708
M9 1XF,53.51281,-2.216717
M9 1XG,53.512386,-2.217604
M9 1XH,53.513073,-2.215074
M9 1XJ,53.512697,-2.214409
M9 1XL,53.512686,-2.2156
M9 1XN,53.511904,-2.21534
M9 1XP,53.511784,-2.217104
M9 1XQ,53.512504,-2.217077
M9 1XR,53.511704,-2.216998
M9 1XS,53.510365,-2.216569
M9 1XT,53.509987,-2.217094
M9 1XU,53.509984,-2.218602
M9 1XW,53.512119,-2.2162
M9 1XX,53.509798,-2.217304
M9 1XY,53.509438,-2.217559
M9 1XZ,53.50985,-2.218194
M9 1YA,53.511462,-2.216469
M9 1YB,53.5083,-2.215623
M9 2AA,53.524436,-2.204272
M9 2AB,53.522005,-2.211937
M9 2AD,53.522587,-2.207868
M9 2AE,53.518999,-2.203567
M9 2AF,53.524876,-2.198994
M9 2AG,53.525506,-2.192933
M9 2AH,53.525898,-2.195454
M9 2AJ,53.526476,-2.198761
M9 2AL,53.525821,-2.198169
M9 2AN,53.526202,-2.195954
M9 2AP,53.525647,-2.194895
M9 2AQ,53.526161,-2.19366
M9 2AR,53.530258,-2.210983
M9 2AW,53.526786,-2.196303
M9 2AZ,53.530258,-2.210983
M9 2BA,53.52351,-2.187992
M9 2BB,53.523104,-2.18879
M9 2BD,53.523618,-2.193362
M9 2BE,53.523525,-2.1895
M9 2BG,53.524683,-2.196354
M9 2BH,53.523657,-2.19119
M9 2BJ,53.524591,-2.191873
M9 2BL,53.524321,-2.192264
M9 2BN,53.524138,-2.194013
M9 2BP,53.52487,-2.197456
M9 2BQ,53.524745,-2.196822
M9 2BR,53.52387,-2.198703
M9 2BW,53.524477,-2.1959
M9 2DA,53.522051,-2.183913
M9 2DB,53.522356,-2.184216
M9 2DD,53.521988,-2.18978
M9 2DE,53.523087,-2.193797
M9 2DF,53.523441,-2.197389
M9 2DG,53.521704,-2.193157
M9 2DH,53.52284,-2.196617
M9 2DJ,53.521908,-2.194742
M9 2DL,53.520848,-2.194421
M9 2DN,53.520922,-2.19332
M9 2DP,53.520825,-2.191841
M9 2DQ,53.521568,-2.193941
M9 2DR,53.521974,-2.193098
M9 2DS,53.522977,-2.194898
M9 2DT,53.522514,-2.19209
M9 2DU,53.521726,-2.19628
M9 2DW,53.52086,-2.192264
M9 2DX,53.5202,-2.195021
M9 2EG,53.528207,-2.211923
M9 2EL,53.521559,-2.214559
M9 2EN,53.522718,-2.21007
M9 2EP,53.523176,-2.215246
M9 2EQ,53.527965,-2.211167
M9 2ER,53.531844,-2.20826
M9 2EW,53.523036,-2.212968
