LSOA11CD,LSOA11NM,WD15CD,WD15NM,LAD15CD,LAD15NM
E01005594,Rochdale 002B,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005595,Rochdale 004E,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005596,Rochdale 003D,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005597,Rochdale 002C,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005598,Rochdale 002D,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005599,Salford 026A,E05000759,Barton,E08000006,Salford
E01005600,Salford 026B,E05000759,Barton,E08000006,Salford
E01005601,Salford 026C,E05000759,Barton,E08000006,Salford
E01005602,Salford 026D,E05000759,Barton,E08000006,Salford
E01005603,Salford 027A,E05000759,Barton,E08000006,Salford
E01005604,Salford 027B,E05000759,Barton,E08000006,Salford
E01005605,Salford 027C,E05000759,Barton,E08000006,Salford
E01005609,Salford 016A,E05000761,Broughton,E08000006,Salford
E01005610,Salford 022D,E05000761,Broughton,E08000006,Salford
E01005611,Salford 016B,E05000761,Broughton,E08000006,Salford
E01005612,Salford 016C,E05000761,Broughton,E08000006,Salford
E01005613,Salford 016D,E05000761,Broughton,E08000006,Salford
E01005614,Salford 016E,E05000761,Broughton,E08000006,Salford
E01005615,Salford 016F,E05000761,Broughton,E08000006,Salford
E01005616,Salford 030A,E05000762,Cadishead,E08000006,Salford
E01005617,Salford 030B,E05000762,Cadishead,E08000006,Salford
E01005618,Salford 030C,E05000762,Cadishead,E08000006,Salford
E01005619,Salford 030D,E05000762,Cadishead,E08000006,Salford
E01005620,Salford 030E,E05000762,Cadishead,E08000006,Salford
E01005621,Salford 030F,E05000762,Cadishead,E08000006,Salford
E01005622,Salford 018A,E05000763,Claremont,E08000006,Salford
E01005623,Salford 018B,E05000763,Claremont,E08000006,Salford
E01005624,Salford 017A,E05000766,Irwell Riverside,E08000006,Salford
E01005625,Salford 015A,E05000763,Claremont,E08000006,Salford
E01005626,Salford 018C,E05000763,Claremont,E08000006,Salford
E01005627,Salford 015B,E05000763,Claremont,E08000006,Salford
E01005628,Salford 018D,E05000763,Claremont,E08000006,Salford
E01005629,Salford 021A,E05000776,Weaste and Seedley,E08000006,Salford
E01005630,Salford 021B,E05000776,Weaste and Seedley,E08000006,Salford
E01005631,Salford 020A,E05000764,Eccles,E08000006,Salford
E01005632,Salford 020B,E05000764,Eccles,E08000006,Salford
E01005633,Salford 020C,E05000764,Eccles,E08000006,Salford
E01005634,Salford 020D,E05000764,Eccles,E08000006,Salford
E01005635,Salford 020E,E05000764,Eccles,E08000006,Salford
E01005636,Salford 020F,E05000764,Eccles,E08000006,Salford
E01005637,Salford 020G,E05000764,Eccles,E08000006,Salford
E01005638,Salford 027D,E05000759,Barton,E08000006,Salford
E01005639,Salford 029A,E05000765,Irlam,E08000006,Salford
E01005640,Salford 029B,E05000765,Irlam,E08000006,Salford
E01005641,Salford 029C,E05000765,Irlam,E08000006,Salford
E01005642,Salford 029D,E05000765,Irlam,E08000006,Salford
E01005643,Salford 029E,E05000765,Irlam,E08000006,Salford
E01005644,Salford 029F,E05000765,Irlam,E08000006,Salford
E01005645,Salford 029G,E05000765,Irlam,E08000006,Salford
E01005646,Salford 010A,E05000767,Kersal,E08000006,Salford
E01005647,Salford 011A,E05000767,Kersal,E08000006,Salford
E01005648,Salford 011B,E05000767,Kersal,E08000006,Salford
E01005649,Salford 010B,E05000767,Kersal,E08000006,Salford
E01005650,Salford 010C,E05000767,Kersal,E08000006,Salford
E01005651,Salford 010D,E05000767,Kersal,E08000006,Salford
E01005652,Salford 011C,E05000767,Kersal,E08000006,Salford
E01005653,Salford 011D,E05000767,Kersal,E08000006,Salford
E01005654,Salford 023A,E05000768,Langworthy,E08000006,Salford
E01005655,Salford 024A,E05000768,Langworthy,E08000006,Salford
E01005656,Salford 023B,E05000768,Langworthy,E08000006,Salford
E01005657,Salford 023C,E05000768,Langworthy,E08000006,Salford
E01005658,Salford 024B,E05000768,Langworthy,E08000006,Salford
E01005659,Salford 001A,E05000769,Little Hulton,E08000006,Salford
E01005660,Salford 001B,E05000769,Little Hulton,E08000006,Salford
E01005661,Salford 004A,E05000769,Little Hulton,E08000006,Salford
E01005662,Salford 004B,E05000769,Little Hulton,E08000006,Salford
E01005663,Salford 001C,E05000769,Little Hulton,E08000006,Salford
E01005664,Salford 001D,E05000769,Little Hulton,E08000006,Salford
E01005665,Salford 001E,E05000769,Little Hulton,E08000006,Salford
E01005667,Salford 028B,E05000770,Ordsall,E08000006,Salford
E01005670,Salford 005A,E05000771,Pendlebury,E08000006,Salford
E01005671,Salford 012A,E05000773,Swinton South,E08000006,Salford
E01005672,Salford 005B,E05000773,Swinton South,E08000006,Salford
E01005673,Salford 008A,E05000771,Pendlebury,E08000006,Salford
E01005674,Salford 012B,E05000773,Swinton South,E08000006,Salford
E01005675,Salford 008B,E05000771,Pendlebury,E08000006,Salford
E01005676,Salford 005C,E05000771,Pendlebury,E08000006,Salford
E01005677,Salford 005D,E05000771,Pendlebury,E08000006,Salford
E01005678,Salford 008C,E05000771,Pendlebury,E08000006,Salford
E01005679,Salford 008D,E05000771,Pendlebury,E08000006,Salford
E01005680,Salford 017B,E05000768,Langworthy,E08000006,Salford
E01005681,Salford 024C,E05000768,Langworthy,E08000006,Salford
E01005682,Salford 024D,E05000768,Langworthy,E08000006,Salford
E01005683,Salford 017C,E05000766,Irwell Riverside,E08000006,Salford
E01005686,Salford 006A,E05000772,Swinton North,E08000006,Salford
E01005687,Salford 009A,E05000772,Swinton North,E08000006,Salford
E01005688,Salford 006B,E05000772,Swinton North,E08000006,Salford
E01005689,Salford 009B,E05000772,Swinton North,E08000006,Salford
E01005690,Salford 009C,E05000773,Swinton South,E08000006,Salford
E01005691,Salford 006C,E05000772,Swinton North,E08000006,Salford
E01005692,Salford 006D,E05000772,Swinton North,E08000006,Salford
E01005693,Salford 009D,E05000772,Swinton North,E08000006,Salford
E01005694,Salford 012C,E05000773,Swinton South,E08000006,Salford
E01005695,Salford 014A,E05000778,Worsley,E08000006,Salford
E01005696,Salford 012D,E05000773,Swinton South,E08000006,Salford
E01005697,Salford 014B,E05000778,Worsley,E08000006,Salford
E01005698,Salford 012E,E05000773,Swinton South,E08000006,Salford
E01005699,Salford 015C,E05000763,Claremont,E08000006,Salford
E01005700,Salford 012F,E05000773,Swinton South,E08000006,Salford
E01005701,Salford 015D,E05000773,Swinton South,E08000006,Salford
E01005702,Salford 003A,E05000774,Walkden North,E08000006,Salford
E01005703,Salford 002A,E05000774,Walkden North,E08000006,Salford
E01005704,Salford 002B,E05000774,Walkden North,E08000006,Salford
E01005705,Salford 003B,E05000774,Walkden North,E08000006,Salford
E01005706,Salford 002C,E05000774,Walkden North,E08000006,Salford
E01005707,Salford 003C,E05000774,Walkden North,E08000006,Salford
E01005708,Salford 002D,E05000774,Walkden North,E08000006,Salford
E01005709,Salford 004C,E05000769,Little Hulton,E08000006,Salford
E01005710,Salford 004D,E05000769,Little Hulton,E08000006,Salford
E01005711,Salford 007A,E05000775,Walkden South,E08000006,Salford
E01005712,Salford 007B,E05000775,Walkden South,E08000006,Salford
E01005713,Salford 007C,E05000775,Walkden South,E08000006,Salford
E01005714,Salford 007D,E05000775,Walkden South,E08000006,Salford
E01005715,Salford 007E,E05000775,Walkden South,E08000006,Salford
E01005716,Salford 013A,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005717,Salford 013B,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005718,Salford 007F,E05000775,Walkden South,E08000006,Salford
E01005719,Salford 021C,E05000776,Weaste and Seedley,E08000006,Salford
E01005720,Salford 021D,E05000776,Weaste and Seedley,E08000006,Salford
E01005721,Salford 023D,E05000768,Langworthy,E08000006,Salford
E01005722,Salford 021E,E05000776,Weaste and Seedley,E08000006,Salford
E01005723,Salford 021F,E05000776,Weaste and Seedley,E08000006,Salford
E01005724,Salford 021G,E05000776,Weaste and Seedley,E08000006,Salford
E01005725,Salford 019A,E05000777,Winton,E08000006,Salford
E01005726,Salford 019B,E05000777,Winton,E08000006,Salford
E01005727,Salford 019C,E05000777,Winton,E08000006,Salford
E01005728,Salford 019D,E05000777,Winton,E08000006,Salford
E01005729,Salford 025A,E05000777,Winton,E08000006,Salford
E01005730,Salford 025B,E05000777,Winton,E08000006,Salford
E01005731,Salford 025C,E05000777,Winton,E08000006,Salford
E01005732,Salford 025D,E05000777,Winton,E08000006,Salford
E01005733,Salford 019E,E05000777,Winton,E08000006,Salford
E01005734,Salford 013C,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005735,Salford 013D,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005736,Salford 013E,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005737,Salford 013F,E05000778,Worsley,E08000006,Salford
E01005738,Salford 014C,E05000778,Worsley,E08000006,Salford
E01005739,Salford 013G,E05000760,Boothstown and Ellenbrook,E08000006,Salford
E01005740,Salford 014D,E05000778,Worsley,E08000006,Salford
E01005741,Salford 014E,E05000778,Worsley,E08000006,Salford
E01005742,Salford 014F,E05000778,Worsley,E08000006,Salford
E01005743,Stockport 009A,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005744,Stockport 009B,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005745,Stockport 005A,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005746,Stockport 005B,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005747,Stockport 005C,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005748,Stockport 005D,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005749,Stockport 009C,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005750,Stockport 009D,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005751,Stockport 009E,E05000781,Bredbury and Woodley,E08000007,Stockport
E01005752,Stockport 012A,E05000782,Bredbury Green and Romiley,E08000007,Stockport
E01005753,Stockport 004A,E05000783,Brinnington and Central,E08000007,Stockport
E01005754,Stockport 004B,E05000783,Brinnington and Central,E08000007,Stockport
E01005755,Stockport 004C,E05000783,Brinnington and Central,E08000007,Stockport
E01005756,Stockport 004D,E05000783,Brinnington and Central,E08000007,Stockport
E01005757,Stockport 014A,E05000783,Brinnington and Central,E08000007,Stockport
E01005758,Stockport 014B,E05000783,Brinnington and Central,E08000007,Stockport
E01005759,Stockport 023A,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005760,Stockport 023B,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005761,Stockport 026A,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005762,Stockport 026B,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005763,Stockport 026C,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005764,Stockport 016A,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005765,Stockport 018A,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005766,Stockport 014C,E05000783,Brinnington and Central,E08000007,Stockport
E01005767,Stockport 028A,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005768,Stockport 025A,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005769,Stockport 022A,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005770,Stockport 025B,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005771,Stockport 025C,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005772,Stockport 028B,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005773,Stockport 028C,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005774,Stockport 028D,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005775,Stockport 025D,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005776,Stockport 028E,E05000784,Cheadle and Gatley,E08000007,Stockport
E01005777,Stockport 034A,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005778,Stockport 022B,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005779,Stockport 022C,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005780,Stockport 022D,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005781,Stockport 022E,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005782,Stockport 030A,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005783,Stockport 030B,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005784,Stockport 030C,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005785,Stockport 030D,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005786,Stockport 030E,E05000785,Cheadle Hulme North,E08000007,Stockport
E01005787,Stockport 034B,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005788,Stockport 034C,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005789,Stockport 039A,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005790,Stockport 034D,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005791,Stockport 039B,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005792,Stockport 041A,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005793,Stockport 039C,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005794,Stockport 041B,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005795,Stockport 039D,E05000780,Bramhall South and Woodford,E08000007,Stockport
E01005796,Stockport 039E,E05000786,Cheadle Hulme South,E08000007,Stockport
E01005797,Stockport 023C,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005798,Stockport 027A,E05000799,Stepping Hill,E08000007,Stockport
E01005799,Stockport 026D,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005800,Stockport 023D,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005801,Stockport 027B,E05000799,Stepping Hill,E08000007,Stockport
E01005802,Stockport 027C,E05000799,Stepping Hill,E08000007,Stockport
E01005803,Stockport 027D,E05000799,Stepping Hill,E08000007,Stockport
E01005804,Stockport 023E,E05000787,Davenport and Cale Green,E08000007,Stockport
E01005805,Stockport 035A,E05000789,Hazel Grove,E08000007,Stockport
E01005806,Stockport 033A,E05000799,Stepping Hill,E08000007,Stockport
E01005807,Stockport 035B,E05000789,Hazel Grove,E08000007,Stockport
E01005808,Stockport 037A,E05000779,Bramhall North,E08000007,Stockport
E01005809,Stockport 037B,E05000779,Bramhall North,E08000007,Stockport
E01005810,Stockport 037C,E05000779,Bramhall North,E08000007,Stockport
E01005811,Stockport 037D,E05000779,Bramhall North,E08000007,Stockport
E01005812,Stockport 037E,E05000779,Bramhall North,E08000007,Stockport
E01005813,Stockport 033B,E05000779,Bramhall North,E08000007,Stockport
E01005814,Stockport 033C,E05000799,Stepping Hill,E08000007,Stockport
E01005815,Stockport 033D,E05000799,Stepping Hill,E08000007,Stockport
E01005816,Stockport 016B,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005817,Stockport 016C,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005818,Stockport 018B,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005819,Stockport 018C,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005820,Stockport 018D,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005821,Stockport 018E,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005822,Stockport 016D,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005823,Stockport 018F,E05000788,Edgeley and Cheadle Heath,E08000007,Stockport
E01005824,Stockport 024A,E05000796,Offerton,E08000007,Stockport
E01005825,Stockport 019A,E05000793,Manor,E08000007,Stockport
E01005826,Stockport 024B,E05000796,Offerton,E08000007,Stockport
E01005827,Stockport 024C,E05000796,Offerton,E08000007,Stockport
E01005828,Stockport 024D,E05000796,Offerton,E08000007,Stockport
E01005829,Stockport 024E,E05000796,Offerton,E08000007,Stockport
E01005830,Stockport 027E,E05000799,Stepping Hill,E08000007,Stockport
E01005831,Stockport 027F,E05000799,Stepping Hill,E08000007,Stockport
E01005832,Stockport 021A,E05000796,Offerton,E08000007,Stockport
E01005833,Stockport 021B,E05000796,Offerton,E08000007,Stockport
E01005834,Stockport 031A,E05000789,Hazel Grove,E08000007,Stockport
E01005835,Stockport 021C,E05000796,Offerton,E08000007,Stockport
E01005836,Stockport 031B,E05000789,Hazel Grove,E08000007,Stockport
E01005837,Stockport 021D,E05000796,Offerton,E08000007,Stockport
E01005838,Stockport 031C,E05000789,Hazel Grove,E08000007,Stockport
E01005839,Stockport 035C,E05000789,Hazel Grove,E08000007,Stockport
E01005840,Stockport 031D,E05000789,Hazel Grove,E08000007,Stockport
E01005841,Stockport 035D,E05000789,Hazel Grove,E08000007,Stockport
E01005842,Stockport 038A,E05000789,Hazel Grove,E08000007,Stockport
E01005843,Stockport 021E,E05000796,Offerton,E08000007,Stockport
E01005844,Stockport 036A,E05000790,Heald Green,E08000007,Stockport
E01005845,Stockport 036B,E05000790,Heald Green,E08000007,Stockport
E01005846,Stockport 040A,E05000790,Heald Green,E08000007,Stockport
E01005847,Stockport 040B,E05000790,Heald Green,E08000007,Stockport
E01005848,Stockport 040C,E05000790,Heald Green,E08000007,Stockport
E01005849,Stockport 036C,E05000790,Heald Green,E08000007,Stockport
E01005850,Stockport 040D,E05000790,Heald Green,E08000007,Stockport
E01005851,Stockport 036D,E05000790,Heald Green,E08000007,Stockport
